NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
7	1027	10.9302	1641	8.38657	64.4644	
4	473	5.03406	583	2.97951	54.8922	
3	489	5.20434	638	3.26059	54.9509	
