NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
5	881	7.07972	1276	6.52185	52.4458	
6	727	5.84217	779	3.9816	48.3016	
3	521	4.18676	598	3.05648	48.1173	
