TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
506	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40802	40802	0	294038	99.9772	43.9133	
1009	[[0][1,2,3,4,5,6,7,]]	7	2000000	30787.5	30787.5	0	227314	99.9772	41.5805	
1513	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51394.3	51394.3	0	350147	99.9753	44.4159	
2042	[[0][1,2,]]	2	1200000	5301.15	5301.15	0	377170	99.9718	19.9729	
2546	[[0][1,2,3,4,]]	4	1700000	14935.8	14935.8	0	267749	99.9761	29.0906	
3071	[[0][1,2,3,]]	3	1200000	7939.51	7939.51	0	377764	99.9753	21.3233	
3572	[[0][1,2,3,]]	3	1200000	7912.38	7925.94	0.242046	378413	99.9758	21.5818	
4072	[[0][1,2,3,]]	3	1200000	7942.06	7931.32	0.207431	378156	99.9754	21.7032	
4572	[[0][1,2,3,]]	3	1200000	7928.03	7930.49	0.170649	378195	99.9754	21.634	
5073	[[0][1,2,3,]]	3	1200000	7950.64	7934.52	0.186316	378003	99.9756	21.6304	
5573	[[0][1,2,3,]]	3	1200000	7943.65	7936.04	0.173099	377930	99.9755	21.5922	
6074	[[0][1,2,3,]]	3	1200000	7917.63	7933.41	0.180784	378056	99.9754	21.6296	
6574	[[0][1,2,3,]]	3	1200000	7948.64	7935.32	0.180563	377965	99.9754	21.6474	
7075	[[0][1,2,3,]]	3	1200000	7920.3	7933.65	0.180336	378045	99.9755	21.6669	
7575	[[0][1,2,3,]]	3	1200000	7936.89	7933.97	0.170506	378029	99.9755	21.6873	
8075	[[0][1,2,3,]]	3	1200000	7942.67	7934.29	0.172762	378014	99.9754	21.7417	
8576	[[0][1,2,3,]]	3	1200000	7929.28	7935.98	0.14595	377933	99.9754	21.7457	
9076	[[0][1,2,3,]]	3	1200000	7949.03	7936.68	0.153504	377901	99.9756	21.7257	
9577	[[0][1,2,3,]]	3	1200000	7919.18	7935.79	0.165866	377943	99.9756	21.6845	
10077	[[0][1,2,3,]]	3	1200000	7938.81	7934.61	0.153433	377999	99.9755	21.6134	
10578	[[0][1,2,3,]]	3	1200000	7942.3	7934.47	0.152118	378006	99.9756	21.6603	
11078	[[0][1,2,3,]]	3	1200000	7913.05	7934.02	0.161854	378028	99.9757	21.6599	
11579	[[0][1,2,3,]]	3	1200000	7941.92	7933.34	0.15313	378060	99.9758	21.6675	
12079	[[0][1,2,3,]]	3	1200000	7932.86	7934.6	0.142	378000	99.9758	21.6728	
12579	[[0][1,2,3,]]	3	1200000	7947.9	7935.7	0.151574	377948	99.9759	21.6733	
13080	[[0][1,2,3,]]	3	1200000	7947.56	7936.19	0.1567	377925	99.976	21.6455	
13580	[[0][1,2,3,]]	3	1200000	7928.91	7936.15	0.157	377927	99.9761	21.5923	
14081	[[0][1,2,3,]]	3	1200000	7949	7936.15	0.156963	377927	99.9759	21.598	
14581	[[0][1,2,3,]]	3	1200000	7931.99	7937.43	0.139883	377865	99.9759	21.6865	
15082	[[0][1,2,3,]]	3	1200000	7937.35	7937.28	0.139752	377872	99.9758	21.732	
15582	[[0][1,2,3,]]	3	1200000	7953.35	7938.39	0.153025	377820	99.9758	21.6768	
16083	[[0][1,2,3,]]	3	1200000	7923.84	7939.47	0.124991	377768	99.9758	21.667	
16583	[[0][1,2,3,]]	3	1200000	7942.84	7939.56	0.125362	377764	99.9757	21.6183	
17084	[[0][1,2,3,]]	3	1200000	7921.97	7938.47	0.14204	377815	99.9757	21.5616	
17584	[[0][1,2,3,]]	3	1200000	7936.22	7937.3	0.13587	377871	99.9756	21.5096	
18085	[[0][1,2,3,]]	3	1200000	7953.96	7937.94	0.146361	377841	99.9757	21.5152	
18585	[[0][1,2,3,]]	3	1200000	7927.51	7937.8	0.147982	377847	99.9756	21.5639	
19086	[[0][1,2,3,]]	3	1200000	7951.93	7938.09	0.152276	377833	99.9756	21.5675	
19586	[[0][1,2,3,]]	3	1200000	7937.11	7938.61	0.149993	377809	99.9757	21.5604	
