TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40814.8	40814.8	0	293945	99.9772	43.9527	
1006	[[0][1,2,3,4,5,6,7,]]	7	2000000	30791.3	30791.3	0	227285	99.9773	41.2009	
1510	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51402.3	51402.3	0	350096	99.9762	44.5163	
2039	[[0][1,]]	1	1700000	3765.82	3765.82	0	265490	99.9787	22.6562	
2542	[[0][1,2,3,4,]]	4	1700000	14926	14926	0	267926	99.9766	28.6044	
3067	[[0][1,2,]]	2	1200000	5296.45	5296.45	0	377513	99.9739	20.1154	
3572	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,]]	15	2100000	69144.3	69144.3	0	216887	99.9763	65.8054	
4089	[[0][1,2,]]	2	1200000	5304.88	5304.88	0	376915	99.9745	19.0703	
4592	[[0][1,2,3,4,5,6,7,8,9,]]	9	1500000	29709.1	29709.1	0	302870	99.9775	33.9864	
5109	[[0][1,2,]]	2	1200000	5299.52	5299.52	0	377300	99.9753	19.6026	
5610	[[0][1,2,]]	2	1200000	5302.33	5300.92	0.0375197	377197	99.9746	21.229	
6111	[[0][1,2,]]	2	1200000	5297.67	5299.84	0.0442746	377274	99.9747	20.6933	
6611	[[0][1,2,]]	2	1200000	5288.75	5297.07	0.110731	377472	99.9747	21.7573	
7112	[[0][1,2,]]	2	1200000	5310.38	5299.73	0.14766	377281	99.9741	22.3816	
7612	[[0][1,2,]]	2	1200000	5305.08	5300.62	0.138336	377217	99.9741	22.1747	
8113	[[0][1,2,]]	2	1200000	5297.63	5300.19	0.128088	377247	99.974	22.1892	
8613	[[0][1,2,]]	2	1200000	5259.96	5295.16	0.293722	377607	99.9738	21.8532	
9114	[[0][1,2,]]	2	1200000	5298.34	5295.52	0.275458	377582	99.9738	21.837	
9614	[[0][1,2,]]	2	1200000	5294.38	5295.4	0.2598	377590	99.9739	21.6201	
10115	[[0][1,2,]]	2	1200000	5295.12	5294.96	0.258384	377621	99.9738	21.9555	
10615	[[0][1,2,]]	2	1200000	5292.4	5293.97	0.253977	377692	99.9739	21.6008	
11116	[[0][1,2,]]	2	1200000	5305.7	5294.77	0.262943	377635	99.9739	22.1177	
11616	[[0][1,2,]]	2	1200000	5302.91	5296.19	0.263622	377533	99.9738	21.605	
12117	[[0][1,2,]]	2	1200000	5287.06	5293.86	0.250441	377699	99.9737	21.426	
12617	[[0][1,2,]]	2	1200000	5283.58	5291.71	0.245215	377853	99.9737	21.2921	
13118	[[0][1,2,]]	2	1200000	5307.22	5292.67	0.260565	377784	99.9736	21.5463	
13618	[[0][1,2,]]	2	1200000	5301.38	5296.81	0.147054	377487	99.9737	21.5149	
14119	[[0][1,2,]]	2	1200000	5282.48	5295.22	0.16936	377601	99.9737	21.6354	
14619	[[0][1,2,]]	2	1200000	5298.69	5295.65	0.170449	377570	99.9737	21.627	
15120	[[0][1,2,]]	2	1200000	5294.37	5295.58	0.170603	377575	99.9736	21.4204	
15620	[[0][1,2,]]	2	1200000	5295.2	5295.86	0.169345	377554	99.9734	21.589	
16121	[[0][1,2,]]	2	1200000	5266.85	5291.97	0.228652	377831	99.9732	21.059	
16621	[[0][1,2,]]	2	1200000	5308.31	5292.51	0.240812	377793	99.9733	21.5924	
17121	[[0][1,2,]]	2	1200000	5302.1	5294.02	0.243982	377688	99.9737	21.4416	
17622	[[0][1,2,]]	2	1200000	5296.11	5295.27	0.233947	377598	99.9737	21.4168	
18123	[[0][1,2,]]	2	1200000	5286.18	5293.17	0.225031	377748	99.9737	20.9782	
18623	[[0][1,2,]]	2	1200000	5303.05	5293.33	0.227647	377736	99.9737	20.9771	
19124	[[0][1,2,]]	2	1200000	5303.73	5295.46	0.222737	377585	99.9737	20.8897	
19624	[[0][1,2,]]	2	1200000	5292.45	5294.83	0.22229	377630	99.9739	20.8642	
20125	[[0][1,2,]]	2	1200000	5284.74	5293.87	0.230421	377698	99.9738	21.0327	
20625	[[0][1,2,]]	2	1200000	5301.93	5294.54	0.235381	377651	99.9739	20.8893	
21126	[[0][1,2,]]	2	1200000	5304.17	5298.28	0.15205	377384	99.9741	21.2052	
21626	[[0][1,2,]]	2	1200000	5274.41	5294.89	0.192814	377627	99.9741	20.6451	
22127	[[0][1,2,]]	2	1200000	5297.3	5294.41	0.187777	377661	99.9741	20.8786	
22627	[[0][1,2,]]	2	1200000	5293.48	5294.14	0.187499	377679	99.974	20.8274	
23128	[[0][1,2,]]	2	1200000	5298.53	5295.38	0.18106	377591	99.974	20.9924	
23628	[[0][1,2,]]	2	1200000	5272.39	5292.31	0.218466	377811	99.9741	21.0392	
24129	[[0][1,2,]]	2	1200000	5310.23	5292.96	0.234749	377764	99.9741	21.3219	
24629	[[0][1,2,]]	2	1200000	5304.25	5294.14	0.244075	377679	99.9739	21.3709	
25130	[[0][1,2,]]	2	1200000	5302.51	5295.92	0.239908	377553	99.9741	21.3945	
25630	[[0][1,2,]]	2	1200000	5285.2	5294.25	0.244143	377673	99.9741	21.4022	
26130	[[0][1,2,]]	2	1200000	5310.2	5294.85	0.256179	377630	99.9741	21.6408	
26631	[[0][1,2,]]	2	1200000	5302.28	5297.64	0.219388	377430	99.974	21.6644	
27132	[[0][1,2,]]	2	1200000	5291.65	5297.07	0.222324	377470	99.9739	21.2292	
27632	[[0][1,2,]]	2	1200000	5280.87	5295.81	0.242309	377560	99.9739	21.4747	
28133	[[0][1,2,]]	2	1200000	5299.62	5295.92	0.242877	377553	99.9739	21.2073	
28633	[[0][1,2,]]	2	1200000	5308.44	5299.53	0.195093	377294	99.9737	21.7397	
29133	[[0][1,2,]]	2	1200000	5285.19	5297.02	0.198034	377473	99.9737	21.2227	
29634	[[0][1,2,]]	2	1200000	5309.57	5297.55	0.207985	377436	99.974	21.7702	
30135	[[0][1,2,]]	2	1200000	5301.53	5297.45	0.207141	377443	99.974	21.4898	
30635	[[0][1,2,]]	2	1200000	5305.6	5299.5	0.194719	377297	99.9739	21.8701	
31136	[[0][1,2,]]	2	1200000	5270.51	5295.53	0.245926	377580	99.9738	21.3389	
31636	[[0][1,2,]]	2	1200000	5298.14	5295.11	0.242665	377610	99.9739	21.451	
32136	[[0][1,2,]]	2	1200000	5293.69	5295.32	0.241808	377595	99.9737	21.4631	
32637	[[0][1,2,]]	2	1200000	5300.34	5297.26	0.222837	377456	99.9738	21.846	
33137	[[0][1,2,]]	2	1200000	5283.04	5295.61	0.237473	377575	99.9738	21.8165	
33637	[[0][1,2,]]	2	1200000	5310.21	5295.78	0.241454	377563	99.974	21.8651	
34138	[[0][1,2,]]	2	1200000	5306.7	5297.93	0.23811	377410	99.9741	22.3591	
34638	[[0][1,2,]]	2	1200000	5303.27	5297.3	0.228747	377454	99.9739	22.2734	
35139	[[0][1,2,]]	2	1200000	5296.14	5296.77	0.227084	377493	99.974	22.8112	
35639	[[0][1,2,]]	2	1200000	5311.88	5297.39	0.239492	377448	99.9739	23.0079	
36139	[[0][1,2,]]	2	1200000	5310.81	5301.42	0.171452	377160	99.9739	23.568	
36640	[[0][1,2,]]	2	1200000	5295.52	5301.16	0.17414	377178	99.9738	24.0114	
37140	[[0][1,2,]]	2	1200000	5305.72	5302.36	0.168396	377093	99.9741	24.5765	
37640	[[0][1,2,]]	2	1200000	5307.19	5303.05	0.170066	377045	99.9742	24.5739	
38141	[[0][1,2,]]	2	1200000	5303.87	5305.13	0.106819	376896	99.9741	24.8923	
38641	[[0][1,2,]]	2	1200000	5283.69	5302.48	0.160598	377085	99.9741	24.3017	
39142	[[0][1,2,]]	2	1200000	5305.5	5302.36	0.159511	377093	99.974	23.9028	
39642	[[0][1,2,]]	2	1200000	5306.19	5302.65	0.161105	377072	99.9737	23.9944	
40142	[[0][1,2,]]	2	1200000	5308.08	5303.84	0.157702	376986	99.9736	23.9903	
40643	[[0][1,2,]]	2	1200000	5290.14	5301.67	0.166988	377141	99.9736	23.9828	
41143	[[0][1,2,]]	2	1200000	5310.12	5301.6	0.165556	377146	99.9736	23.9799	
41643	[[0][1,2,]]	2	1200000	5307.19	5302.77	0.163191	377063	99.9735	23.9808	
42144	[[0][1,2,]]	2	1200000	5295.26	5301.72	0.167623	377136	99.9732	23.4838	
42644	[[0][1,2,]]	2	1200000	5272.79	5298.28	0.235361	377381	99.973	22.9171	
43145	[[0][1,2,]]	2	1200000	5308.28	5298.73	0.240901	377350	99.9731	23.2301	
43645	[[0][1,2,]]	2	1200000	5309.86	5301.34	0.226335	377163	99.9732	23.8177	
44145	[[0][1,2,]]	2	1200000	5294.42	5300.23	0.227976	377243	99.9733	24.2927	
44646	[[0][1,2,]]	2	1200000	5302.23	5299.84	0.225107	377271	99.9734	24.2985	
45146	[[0][1,2,]]	2	1200000	5309.9	5300.02	0.227978	377259	99.9735	24.2997	
45647	[[0][1,2,]]	2	1200000	5308.73	5301.88	0.222972	377127	99.9736	24.3041	
46147	[[0][1,2,]]	2	1200000	5280.3	5298.9	0.248972	377340	99.9736	23.8316	
46647	[[0][1,2,]]	2	1200000	5309.1	5299.09	0.251717	377326	99.9737	23.7435	
47148	[[0][1,2,]]	2	1200000	5307.52	5300.31	0.254893	377239	99.9737	24.2453	
47648	[[0][1,2,]]	2	1200000	5307.06	5303.74	0.179244	376995	99.9739	24.8167	
48148	[[0][1,2,]]	2	1200000	5290.28	5301.94	0.192911	377123	99.974	24.7889	
48649	[[0][1,2,]]	2	1200000	5311.79	5302.13	0.196341	377109	99.9738	24.7881	
49149	[[0][1,2,]]	2	1200000	5308.86	5303.58	0.192725	377007	99.974	24.785	
49649	[[0][1,2,]]	2	1200000	5305.51	5303.91	0.1928	376984	99.9741	24.7825	
50150	[[0][1,2,]]	2	1200000	5266.5	5299.57	0.289318	377293	99.9738	24.3087	
50650	[[0][1,2,]]	2	1200000	5304.8	5299.17	0.285336	377321	99.9737	24.2225	
51150	[[0][1,2,]]	2	1200000	5299.46	5301.09	0.256574	377184	99.9738	24.7022	
51651	[[0][1,2,]]	2	1200000	5297.15	5299.89	0.251738	377270	99.9739	24.7942	
52151	[[0][1,2,]]	2	1200000	5300.64	5299.21	0.246818	377319	99.974	24.7941	
52651	[[0][1,2,]]	2	1200000	5312.17	5299.72	0.254975	377283	99.9741	24.7938	
53152	[[0][1,2,]]	2	1200000	5308.66	5301.55	0.25155	377152	99.9741	24.8118	
53652	[[0][1,2,]]	2	1200000	5294.51	5299.83	0.244868	377276	99.9743	24.8054	
54153	[[0][1,2,]]	2	1200000	5308.5	5299.79	0.244366	377278	99.9743	24.7336	
54653	[[0][1,2,]]	2	1200000	5310.39	5300.28	0.250517	377244	99.9743	24.6469	
55153	[[0][1,2,]]	2	1200000	5309.37	5304.57	0.116683	376938	99.9746	25.1243	
55654	[[0][1,2,]]	2	1200000	5291.29	5303.22	0.140921	377034	99.9746	25.2183	
56154	[[0][1,2,]]	2	1200000	5309.37	5304.21	0.142838	376963	99.9744	25.2262	
56655	[[0][1,2,]]	2	1200000	5310.11	5305.5	0.138343	376870	99.9742	25.2249	
57155	[[0][1,2,]]	2	1200000	5307.77	5306.22	0.134914	376821	99.9744	25.2235	
57655	[[0][1,2,]]	2	1200000	5289	5303.9	0.162482	376985	99.9742	25.2233	
58156	[[0][1,2,]]	2	1200000	5302.12	5303.24	0.15958	377031	99.9741	24.8977	
58656	[[0][1,2,]]	2	1200000	5300.54	5303.85	0.150312	376988	99.9741	24.2721	
59157	[[0][1,2,]]	2	1200000	5302.96	5303.29	0.147143	377027	99.974	24.3418	
