TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
1320	[[0][2,3,4,5,6,7,8,9,10,11,12,13,][1]]	12	1600000	38.3299	38.3299	0	3.13469e+08	99.9988	48.8599	
2840	[[0][2,3,4,5,6,7,][1]]	6	2000000	23.8253	23.8253	0	2.51848e+08	99.9989	41.5671	
4339	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	1300000	34.8684	34.8684	0	4.32774e+08	94.1167	49.4907	
5946	[[0][2,3,4,][1]]	3	1900000	11.8192	11.8192	0	2.53854e+08	99.9991	31.3446	
7326	[[0][2,3,4,5,][1]]	4	1700000	13.7843	13.7843	0	2.90372e+08	99.9989	31.501	
8131	[[0][2,3,4,5,][1]]	4	1200000	9.89143	9.89143	0	4.04584e+08	99.9992	24.6239	
10109	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,][1]]	14	2100000	57.7316	57.7316	0	2.43028e+08	99.999	71.1602	
11572	[[0][2,3,4,5,][1]]	4	1200000	9.68841	9.68841	0	4.13127e+08	99.9989	24.2345	
12374	[[0][2,3,4,5,][1]]	4	1200000	9.93771	9.81306	1.79636	4.07831e+08	99.9989	24.3666	
13195	[[0][2,3,4,5,][1]]	4	1200000	9.92014	9.84875	1.41274	4.06313e+08	99.9989	24.3758	
14005	[[0][2,3,4,5,][1]]	4	1200000	9.90853	9.8637	1.19094	4.0567e+08	99.999	25.7395	
14827	[[0][2,3,4,5,][1]]	4	1200000	9.94714	9.88039	1.09673	4.04985e+08	99.9991	26.547	
15637	[[0][2,3,4,5,][1]]	4	1200000	10.0021	9.90067	1.10013	4.04155e+08	99.999	26.8915	
16432	[[0][2,3,4,5,][1]]	4	1200000	10.0388	9.9204	1.13195	4.03342e+08	99.9991	26.5442	
17241	[[0][2,3,4,5,][1]]	4	1200000	9.85318	9.912	1.07593	4.03671e+08	99.9991	26.4802	
18038	[[0][2,3,4,5,][1]]	4	1200000	9.93609	9.91467	1.00942	4.03558e+08	99.9991	26.2524	
18839	[[0][2,3,4,5,][1]]	4	1200000	9.93486	9.91669	0.953671	4.03476e+08	99.9991	26.4383	
19648	[[0][2,3,4,5,][1]]	4	1200000	10.0528	9.95313	0.61408	4.01959e+08	99.9991	26.4497	
20444	[[0][2,3,4,5,][1]]	4	1200000	9.99738	9.95909	0.626045	4.01718e+08	99.9991	26.6016	
21264	[[0][2,3,4,5,][1]]	4	1200000	9.86636	9.95372	0.684497	4.01937e+08	99.9991	26.5971	
22075	[[0][2,3,4,5,][1]]	4	1200000	9.95217	9.95808	0.665688	4.01757e+08	99.9991	26.5261	
22879	[[0][2,3,4,5,][1]]	4	1200000	10.0952	9.97289	0.791311	4.01163e+08	99.9991	25.9666	
23704	[[0][2,3,4,5,][1]]	4	1200000	9.84495	9.95717	0.879968	4.01803e+08	99.9991	26.0528	
24518	[[0][2,3,4,5,][1]]	4	1200000	9.92636	9.94593	0.835355	4.02262e+08	99.9991	26.0958	
25314	[[0][2,3,4,5,][1]]	4	1200000	10.0833	9.96895	0.866195	4.01334e+08	99.9991	25.9238	
26122	[[0][2,3,4,5,][1]]	4	1200000	10.0503	9.98038	0.892112	4.00883e+08	99.9991	25.9008	
26919	[[0][2,3,4,5,][1]]	4	1200000	9.94621	9.98151	0.886256	4.00834e+08	99.9991	25.5131	
27721	[[0][2,3,4,5,][1]]	4	1200000	9.92815	9.96905	0.86322	4.01333e+08	99.9991	25.5064	
28522	[[0][2,3,4,5,][1]]	4	1200000	9.99871	9.96918	0.863706	4.01328e+08	99.9991	25.3323	
29339	[[0][2,3,4,5,][1]]	4	1200000	9.98142	9.98069	0.783098	4.00867e+08	99.9991	25.4353	
30155	[[0][2,3,4,5,][1]]	4	1200000	10.002	9.98568	0.778374	4.0067e+08	99.9991	24.9435	
30965	[[0][2,3,4,5,][1]]	4	1200000	9.6299	9.93914	1.28712	4.02684e+08	99.9991	25.1834	
31795	[[0][2,3,4,5,][1]]	4	1200000	9.89643	9.94429	1.2541	4.02477e+08	99.9991	24.6568	
32691	[[0][2,3,4,5,][1]]	4	1200000	9.93002	9.94466	1.25353	4.02459e+08	99.9991	24.6063	
33498	[[0][2,3,4,5,][1]]	4	1200000	9.94582	9.9309	1.15658	4.0301e+08	99.9991	24.6042	
34287	[[0][2,3,4,5,][1]]	4	1200000	10.019	9.92777	1.12435	4.03123e+08	99.9991	24.6859	
35249	[[0][2,3,4,5,][1]]	4	1200000	7.99728	9.73288	6.36938	4.13096e+08	99.9991	24.6935	
36210	[[0][2,3,4,5,][1]]	4	1200000	8.45084	9.58515	7.65547	4.20399e+08	99.9992	25.0509	
