TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
1257	[[0][2,3,4,5,6,7,8,9,10,11,12,13,][1]]	12	1600000	38.3443	38.3443	0	3.13362e+08	99.9988	49.0748	
2806	[[0][2,3,4,5,6,7,][1]]	6	2000000	23.2859	23.2859	0	2.5793e+08	99.9989	41.6641	
4486	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	1300000	34.653	34.653	0	4.3584e+08	94.1168	49.6932	
6118	[[0][2,3,4,5,][1]]	4	1800000	14.3929	14.3929	0	2.77957e+08	99.9988	32.8367	
6691	[[0][2,3,4,5,][1]]	4	1700000	13.8989	13.8989	0	2.87876e+08	99.999	31.8667	
8346	[[0][2,3,4,5,6,][1]]	5	1200000	12.1542	12.1542	0	4.11496e+08	99.999	26.0699	
9186	[[0][2,3,4,5,6,][1]]	5	1200000	12.2557	12.2049	0.588244	4.098e+08	99.9989	26.2336	
9985	[[0][2,3,4,5,6,][1]]	5	1200000	12.3437	12.2512	0.774286	4.08235e+08	99.9989	26.5384	
10784	[[0][2,3,4,5,6,][1]]	5	1200000	12.3758	12.2824	0.809363	4.07183e+08	99.999	26.7784	
11656	[[0][2,3,4,5,6,][1]]	5	1200000	11.931	12.2121	1.46705	4.09668e+08	99.999	26.9181	
12485	[[0][2,3,4,5,6,][1]]	5	1200000	12.2672	12.2213	1.32404	4.09331e+08	99.999	26.8289	
13301	[[0][2,3,4,5,6,][1]]	5	1200000	12.2442	12.2246	1.21043	4.09196e+08	99.999	26.7716	
14113	[[0][2,3,4,5,6,][1]]	5	1200000	12.2693	12.2302	1.12759	4.0899e+08	99.999	26.7462	
14942	[[0][2,3,4,5,6,][1]]	5	1200000	12.234	12.2306	1.05478	4.08967e+08	99.999	26.8194	
15753	[[0][2,3,4,5,6,][1]]	5	1200000	12.3898	12.2465	1.0749	4.08427e+08	99.999	26.8558	
16564	[[0][2,3,4,5,6,][1]]	5	1200000	12.332	12.2643	1.05818	4.07828e+08	99.999	26.9378	
17359	[[0][2,3,4,5,6,][1]]	5	1200000	12.4073	12.2795	1.11815	4.07328e+08	99.999	27.0488	
18182	[[0][2,3,4,5,6,][1]]	5	1200000	12.393	12.2844	1.14543	4.07166e+08	99.999	27.0427	
19000	[[0][2,3,4,5,6,][1]]	5	1200000	12.4229	12.2891	1.1786	4.07015e+08	99.999	26.9297	
19806	[[0][2,3,4,5,6,][1]]	5	1200000	12.3599	12.332	0.587345	4.0551e+08	99.999	26.9041	
20619	[[0][2,3,4,5,6,][1]]	5	1200000	12.3921	12.3445	0.573265	4.05109e+08	99.999	26.9029	
