TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
900	[[0][2,3,4,5,6,7,8,9,10,11,12,13,][1]]	12	1600000	38.0602	38.0602	0	3.15632e+08	99.9989	49.0435	
2502	[[0][2,3,4,5,6,7,][1]]	6	2000000	23.5188	23.5188	0	2.55211e+08	99.999	44.5089	
3866	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	1300000	40.7406	40.7406	0	4.18131e+08	99.999	48.9407	
6170	[[0][2,3,4,5,][1]]	4	1200000	5.58903	5.58903	0	4.03381e+08	74.9994	24.7966	
6890	[[0][2,3,4,5,][1]]	4	1700000	10.7812	10.7812	0	3.71074e+08	99.9994	31.4766	
8663	[[0][2,3,4,5,6,7,][1]]	6	1200000	14.0162	14.0162	0	4.29012e+08	99.999	27.4873	
10604	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,][1]]	14	2100000	56.6252	56.6252	0	2.47606e+08	99.999	71.0441	
11998	[[0][2,3,4,5,6,][1]]	5	1200000	11.9324	11.9324	0	4.19326e+08	99.9991	25.9317	
13943	[[0][2,3,4,5,6,7,8,9,10,][1]]	9	1500000	25.8201	25.8201	0	3.4885e+08	99.9991	38.3767	
15794	[[0][2,3,4,5,6,][1]]	5	1200000	12.0032	12.0032	0	4.1672e+08	99.999	26.1022	
17590	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,][1]]	19	1900000	69.5266	69.5266	0	2.73495e+08	99.9989	76.634	
19211	[[0][2,3,4,5,6,][1]]	5	1200000	11.7613	11.7613	0	4.25492e+08	99.999	25.708	
21036	[[0][2,3,][1]]	2	2300000	9.43739	9.43739	0	2.11951e+08	99.9994	33.8763	
22540	[[0][2,3,4,5,6,][1]]	5	1200000	11.819	11.819	0	4.2409e+08	99.999	25.8047	
24686	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,][1]]	13	1200000	29.8119	29.8119	0	4.38632e+08	99.9991	38.3816	
26732	[[0][2,3,4,5,6,][1]]	5	1200000	9.7873	9.7873	0	5.1384e+08	99.9992	25.8551	
27784	[[0][2,3,4,5,6,][1]]	5	1200000	9.5447	9.666	1.77471	5.19836e+08	99.9993	25.9041	
28828	[[0][2,3,4,5,6,][1]]	5	1200000	9.43332	9.58844	1.88771	5.23582e+08	99.9993	26.0035	
29705	[[0][2,3,4,5,6,][1]]	5	1200000	9.31892	9.52106	2.10064	5.27552e+08	99.9993	26.0044	
30540	[[0][2,3,4,5,6,][1]]	5	1200000	12.1422	10.0453	11.796	5.04416e+08	99.9993	26.0155	
31371	[[0][2,3,4,5,6,][1]]	5	1200000	12.0706	10.3828	12.9466	4.89394e+08	99.9993	25.9905	
32192	[[0][2,3,4,5,6,][1]]	5	1200000	12.1144	10.6302	13.0827	4.78444e+08	99.9992	25.9766	
33011	[[0][2,3,4,5,6,][1]]	5	1200000	12.0783	10.8112	12.8165	4.70393e+08	99.9992	25.9714	
33829	[[0][2,3,4,5,6,][1]]	5	1200000	12.0691	10.951	12.4396	4.64162e+08	99.9992	25.9831	
34669	[[0][2,3,4,5,6,][1]]	5	1200000	11.9702	11.0529	11.9803	4.59518e+08	99.9992	25.9944	
35615	[[0][2,3,4,5,6,][1]]	5	1200000	12.0714	11.2813	11.3266	4.49555e+08	99.9991	26.0219	
36498	[[0][2,3,4,5,6,][1]]	5	1200000	11.9735	11.5242	9.83784	4.38739e+08	99.9991	26.0379	
37344	[[0][2,3,4,5,6,][1]]	5	1200000	12.0383	11.7847	7.36613	4.27171e+08	99.9991	26.0414	
38177	[[0][2,3,4,5,6,][1]]	5	1200000	11.9589	12.0487	0.520046	4.15034e+08	99.999	26.0525	
39020	[[0][2,3,4,5,6,][1]]	5	1200000	12.0652	12.041	0.448702	4.153e+08	99.999	26.1052	
39837	[[0][2,3,4,5,6,][1]]	5	1200000	12.0018	12.0341	0.450534	4.15547e+08	99.999	26.1891	
40663	[[0][2,3,4,5,6,][1]]	5	1200000	12.1285	12.0355	0.470785	4.155e+08	99.999	26.2599	
41504	[[0][2,3,4,5,6,][1]]	5	1200000	12.0256	12.0303	0.454292	4.15681e+08	99.999	26.3567	
42336	[[0][2,3,4,5,6,][1]]	5	1200000	11.9641	12.0197	0.469387	4.16051e+08	99.999	26.3962	
43154	[[0][2,3,4,5,6,][1]]	5	1200000	12.0401	12.0267	0.447931	4.15818e+08	99.9989	26.406	
43987	[[0][2,3,4,5,6,][1]]	5	1200000	12.0466	12.0243	0.433536	4.15902e+08	99.999	26.3961	
44941	[[0][2,3,4,5,6,][1]]	5	1200000	11.3842	11.9653	1.75499	4.18239e+08	99.999	26.4203	
45851	[[0][2,3,4,5,6,][1]]	5	1200000	10.6997	11.8315	3.79461	4.23551e+08	99.999	26.4238	
46705	[[0][2,3,4,5,6,][1]]	5	1200000	11.7654	11.8121	3.78442	4.24267e+08	99.999	26.416	
47524	[[0][2,3,4,5,6,][1]]	5	1200000	12.0891	11.8145	3.79689	4.24175e+08	99.999	26.3726	
48352	[[0][2,3,4,5,6,][1]]	5	1200000	12.0991	11.8242	3.84059	4.23831e+08	99.999	26.2909	
49175	[[0][2,3,4,5,6,][1]]	5	1200000	12.1075	11.8221	3.82848	4.23905e+08	99.999	26.2276	
50000	[[0][2,3,4,5,6,][1]]	5	1200000	12.1267	11.8323	3.87708	4.23552e+08	99.999	26.1365	
50837	[[0][2,3,4,5,6,][1]]	5	1200000	12.0784	11.8437	3.91597	4.23149e+08	99.999	26.1005	
51666	[[0][2,3,4,5,6,][1]]	5	1200000	12.0749	11.8472	3.92972	4.23025e+08	99.999	26.0818	
52503	[[0][2,3,4,5,6,][1]]	5	1200000	12.0918	11.8517	3.94816	4.22874e+08	99.999	26.1027	
53332	[[0][2,3,4,5,6,][1]]	5	1200000	12.169	11.9302	3.73931	4.19862e+08	99.9989	26.0601	
54170	[[0][2,3,4,5,6,][1]]	5	1200000	12.0959	12.0698	0.914462	4.14349e+08	99.9989	26.0344	
54994	[[0][2,3,4,5,6,][1]]	5	1200000	12.0832	12.1016	0.231995	4.1321e+08	99.9989	26.0336	
55813	[[0][2,3,4,5,6,][1]]	5	1200000	12.0283	12.0955	0.30112	4.13424e+08	99.9989	26.019	
56633	[[0][2,3,4,5,6,][1]]	5	1200000	12.1502	12.1006	0.333557	4.13245e+08	99.9989	26.0607	
57495	[[0][2,3,4,5,6,][1]]	5	1200000	11.5337	12.0432	1.52369	4.15364e+08	99.9989	26.142	
58357	[[0][2,3,4,5,6,][1]]	5	1200000	11.6486	11.9954	1.82	4.17105e+08	99.9989	26.1588	
59193	[[0][2,3,4,5,6,][1]]	5	1200000	12.0605	11.9936	1.81457	4.17178e+08	99.9989	26.1597	
60118	[[0][2,3,4,5,6,][1]]	5	1200000	11.6034	11.9465	2.06877	4.18961e+08	99.9989	26.213	
60948	[[0][2,3,4,5,6,][1]]	5	1200000	12.1936	11.9566	2.13896	4.18618e+08	99.9989	26.2075	
61763	[[0][2,3,4,5,6,][1]]	5	1200000	12.2355	11.9633	2.19546	4.18393e+08	99.9989	26.2214	
62579	[[0][2,3,4,5,6,][1]]	5	1200000	11.9591	11.9496	2.16328	4.18872e+08	99.9989	26.2954	
63396	[[0][2,3,4,5,6,][1]]	5	1200000	12.2438	11.9657	2.27605	4.18366e+08	99.9989	26.4091	
64299	[[0][2,3,4,5,6,][1]]	5	1200000	11.7558	11.9384	2.33643	4.19391e+08	99.9989	26.4784	
65233	[[0][2,3,4,5,6,][1]]	5	1200000	12.0472	11.9281	2.28083	4.1976e+08	99.9989	26.4658	
66098	[[0][2,3,4,5,6,][1]]	5	1200000	11.1658	11.8913	2.91076	4.21161e+08	99.9989	26.4025	
66944	[[0][2,3,4,5,6,][1]]	5	1200000	11.9656	11.923	2.8163	4.19992e+08	99.9989	26.3931	
67849	[[0][2,3,4,5,6,][1]]	5	1200000	11.9183	11.9088	2.79047	4.20548e+08	99.9989	26.4093	
68698	[[0][2,3,4,5,6,][1]]	5	1200000	11.3264	11.8811	3.11422	4.21641e+08	99.999	26.3789	
69530	[[0][2,3,4,5,6,][1]]	5	1200000	12.1753	11.8793	3.10061	4.21707e+08	99.999	26.3824	
70355	[[0][2,3,4,5,6,][1]]	5	1200000	12.229	11.8786	3.09494	4.2173e+08	99.999	26.4371	
