NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
18	6302	22.5023	3243	39.5874	48.6253	
5	2965	10.587	339	4.13818	55.3426	
3	1914	6.83425	156	1.9043	50.6735	
2	898	3.20646	89	1.08643	50.4646	
1	631	2.25309	93	1.13525	69.1262	
10	2703	9.6515	2752	33.5938	48.6574	
