TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40790	40790	0	294121	99.9762	44.1773	
1006	[[0][1,2,3,4,5,6,7,]]	7	2000000	30784.3	30784.3	0	227336	99.9766	42.0865	
1511	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51238.5	51238.5	0	351210	99.9748	44.6154	
2045	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	2400000	120999	120999	0	190038	99.9759	100.449	
2547	[[0][1,2,3,4,]]	4	1700000	14951.8	14951.8	0	267461	99.9755	35.7568	
3064	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95774	95774	0	240091	99.9759	77.4638	
3564	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95747	95760.5	0.0199242	240125	99.9757	77.4891	
4065	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95824.9	95781.9	0.0413086	240071	99.976	77.5526	
4565	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95761.7	95776.9	0.0353489	240084	99.976	77.5744	
5066	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95772.5	95776	0.0306823	240086	99.976	77.5584	
5566	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95789.1	95778.2	0.0280061	240081	99.9761	77.5484	
6067	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95820.8	95784.3	0.0306088	240066	99.9761	77.5677	
6567	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95730.1	95777.5	0.034686	240083	99.976	77.5583	
7068	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95802.6	95780.3	0.0336016	240076	99.976	77.5365	
7569	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95753.4	95777.6	0.0329043	240082	99.976	77.5462	
8069	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95765.8	95776.8	0.0331224	240084	99.976	77.5496	
8569	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95799.1	95782	0.0318821	240071	99.976	77.5457	
9070	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95797.7	95779.3	0.0285391	240078	99.976	77.5331	
9570	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95762.2	95779.3	0.0285002	240078	99.9759	77.5252	
10071	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95761.8	95778.3	0.0290283	240081	99.9759	77.5362	
10571	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95811.8	95780.5	0.0309551	240075	99.9759	77.5437	
11072	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95779.2	95776.4	0.0272132	240085	99.9759	77.5275	
11572	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95757.7	95779.1	0.0226825	240078	99.9759	77.5246	
12073	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95724.9	95771.3	0.0270189	240098	99.9759	72.9124	
