TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40840	40840	0	293763	99.977	44.2436	
1006	[[0][1,2,3,4,5,6,7,]]	7	2000000	30801.2	30801.2	0	227212	99.9772	41.4167	
1511	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51346	51346	0	350479	99.9759	44.5934	
2045	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	2400000	121089	121089	0	189897	99.9755	100.514	
2547	[[0][1,2,3,4,]]	4	1700000	14978.2	14978.2	0	266992	99.9764	34.8435	
3063	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101309	101309	0	217101	99.9739	84.1064	
3564	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101382	101345	0.0506904	217024	99.9745	84.1284	
4064	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101319	101336	0.0389873	217044	99.9745	84.1757	
4565	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101403	101353	0.0455627	217009	99.9747	84.2122	
5065	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101380	101358	0.0411998	216997	99.9747	84.2218	
5566	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101404	101366	0.0411239	216981	99.9749	84.2084	
6066	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101340	101362	0.0387629	216989	99.9748	84.2161	
6567	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101399	101367	0.0380665	216979	99.9748	84.2193	
7067	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101320	101362	0.0387858	216991	99.9748	84.2037	
7567	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101373	101363	0.0367311	216988	99.9749	84.1939	
8068	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101379	101370	0.0318537	216974	99.975	84.2008	
8568	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101376	101369	0.0316665	216975	99.9751	84.1903	
9069	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101378	101375	0.0263873	216962	99.9751	84.1891	
9569	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101388	101374	0.0251118	216965	99.9751	84.2067	
10069	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101337	101369	0.027362	216975	99.9751	84.1978	
10570	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101376	101367	0.0248531	216980	99.9751	84.2192	
11070	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101336	101366	0.0253879	216981	99.9751	84.2154	
11570	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2100000	101249	101351	0.0420622	217013	99.975	80.054	
