TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40829.8	40829.8	0	293836	99.9768	44.1998	
1006	[[0][1,2,3,4,5,6,7,]]	7	2000000	30779.9	30779.9	0	227370	99.9774	39.4446	
1510	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51357.4	51357.4	0	350401	99.9761	44.7234	
2045	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	2400000	121069	121069	0	189927	99.9754	100.671	
2547	[[0][1,2,3,4,]]	4	1700000	14961.5	14961.5	0	267287	99.9752	35.0311	
3063	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111007	111007	0	198136	99.9744	93.3224	
3564	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111014	111010	0.00450516	198130	99.9745	93.6032	
4064	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111031	111017	0.0113273	198118	99.9746	93.6236	
4565	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111053	111026	0.0186167	198102	99.9746	93.6257	
5065	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110998	111021	0.0197007	198112	99.9746	93.5918	
5566	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111057	111027	0.022116	198101	99.9747	93.5743	
6066	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110975	111019	0.0268663	198114	99.9748	93.5714	
6566	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111039	111022	0.0256893	198110	99.9748	93.5828	
7067	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110987	111018	0.0261299	198117	99.9748	93.5826	
7567	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111036	111020	0.0251809	198114	99.9748	93.5928	
8068	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110885	111007	0.046142	198136	99.9748	93.6132	
8568	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111040	111010	0.047085	198131	99.9749	93.5771	
9068	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111038	111011	0.0473758	198130	99.9749	93.5517	
9569	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110997	111005	0.0455235	198140	99.9748	93.5356	
10069	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111045	111010	0.0467855	198132	99.9749	93.5283	
10569	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110967	111001	0.0456643	198148	99.9749	91.16	
