TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40637.3	40637.3	0	295228	99.9769	43.8616	
1006	[[0][1,2,3,4,5,6,7,]]	7	2000000	30657.7	30657.7	0	228275	99.9771	41.3672	
1511	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51056.1	51056.1	0	352465	99.9749	44.7596	
2044	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	2400000	120440	120440	0	190918	99.9749	100.502	
2546	[[0][1,2,3,4,]]	4	1700000	14885.1	14885.1	0	268664	99.9769	35.0505	
3063	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85295.1	85295.1	0	269588	99.9761	68.8399	
3563	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85344.1	85319.6	0.0406385	269510	99.976	68.7335	
4064	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85316	85318.4	0.0288363	269514	99.976	68.7253	
4564	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85305.9	85315.3	0.0246618	269524	99.9759	68.7231	
5065	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85338.7	85320	0.024625	269509	99.9758	68.688	
5565	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85354.4	85325.7	0.0274974	269491	99.9758	68.6626	
6066	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85261.9	85316.6	0.0377942	269519	99.9758	68.6555	
6566	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85349.4	85320.7	0.0375415	269507	99.9759	68.6536	
7067	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85342.2	85323.1	0.0361096	269499	99.9759	68.644	
7567	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85343.8	85325.2	0.0349021	269493	99.9759	68.6374	
8068	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85356.4	85331.3	0.0342315	269473	99.9759	68.6108	
8568	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85323.9	85329.3	0.0338943	269480	99.976	68.5977	
9069	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85350.9	85332.8	0.0342782	269469	99.9759	68.581	
9569	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85336.1	85335.8	0.0324425	269459	99.976	68.5866	
10070	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85318.2	85333.7	0.0330471	269466	99.976	68.6103	
10570	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85338.2	85332.1	0.0320349	269471	99.976	68.6412	
11071	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85342.9	85340.2	0.0138542	269445	99.976	68.651	
11571	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85335.9	85338.9	0.0133826	269449	99.9759	68.6668	
12072	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85344.3	85339.1	0.0134827	269449	99.9759	68.6778	
12572	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85318.6	85336.5	0.015247	269456	99.9758	68.7032	
13073	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1700000	85309.7	85331.9	0.0157775	269471	99.9757	65.7505	
