#Percentile	PrimaryRequired	PrimaryLossCnt	PrimaryAvg	PrimaryStddev	PrimaryLossAvg	PrimaryLossStddev	SecondaryOptimal	SecondaryAvg	SecondaryStddev	SecondaryLossAvg	SecondaryLossStddev	CalibrationStepsAvg	CalibrationStepsStddev	CalibrationTimeAvg	CalibrationTimeStddev	CalibrationTimePercAvg	CalibrationTimePercStddev	CalibrationTaksAvg	CalibrationTasksStddev	CalibrationTasksPercAvg	CalibrationTasksPercStddev	CalibrationWattsAvg	CalibrationWattsStddev	ReconfigurationTimeWorkersAvg	ReconfigurationTimeWorkersStddev	ReconfigurationTimeFrequencyAvg	ReconfigurationTimeFrequencyStddev	ReconfigurationTimeTotalAvg	ReconfigurationTimeTotalStddev
10	382.0707	0	350.676	0.0	0	0	34.135	33.6938	0.0	-1.29251501392	0.0	5.0	0.0	8759.0	0.0	2.49775	0.0	279.0	0.0	3.72397	0.0	45.441	0.0	585.105	0.0	0.44647	0.0	588.505	0.0
30	992.5661	0	859.178	0.0	0	0	27.8025	29.5594	0.0	6.31921589785	0.0	10.0	0.0	16988.0	0.0	1.97724	0.0	434.0	0.0	5.81068	0.0	48.8558	0.0	599.546	0.0	0.349611	0.0	552.559	0.0
50	1603.0615	0	1531.9	0.0	0	0	24.9002	28.456	0.0	14.2802065847	0.0	5.0	0.0	9030.0	0.0	0.589465	0.0	240.0	0.0	3.20128	0.0	42.1994	0.0	621.444	0.0	0.472576	0.0	624.885	0.0
70	2213.5569	0	1533.74	0.0	0	0	24.9002	28.4886	0.0	14.4111292279	0.0	5.0	0.0	8906.0	0.0	0.580673	0.0	237.0	0.0	3.16126	0.0	41.5964	0.0	611.293	0.0	0.490992	0.0	614.706	0.0
90	2824.0523	0	2818.7	0.0	0	0	24.9002	30.8122	0.0	23.7427811825	0.0	5.0	0.0	8855.0	0.0	0.314152	0.0	235.0	0.0	3.13459	0.0	41.4201	0.0	609.735	0.0	0.47967	0.0	613.121	0.0
