NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
7	2063	17.489	1760	8.99474	49.5764	
4	771	6.53611	881	4.50248	55.2886	
3	753	6.38352	880	4.49737	56.1397	
