#Percentile	PrimaryRequired	PrimaryLossCnt	PrimaryAvg	PrimaryStddev	PrimaryLossAvg	PrimaryLossStddev	SecondaryOptimal	SecondaryAvg	SecondaryStddev	SecondaryLossAvg	SecondaryLossStddev	CalibrationStepsAvg	CalibrationStepsStddev	CalibrationTimeAvg	CalibrationTimeStddev	CalibrationTimePercAvg	CalibrationTimePercStddev	CalibrationTaksAvg	CalibrationTasksStddev	CalibrationTasksPercAvg	CalibrationTasksPercStddev	CalibrationWattsAvg	CalibrationWattsStddev	ReconfigurationTimeWorkersAvg	ReconfigurationTimeWorkersStddev	ReconfigurationTimeFrequencyAvg	ReconfigurationTimeFrequencyStddev	ReconfigurationTimeTotalAvg	ReconfigurationTimeTotalStddev
10	18.2092	0	16.4514	0.245570845175	0	0	39.5507	39.5275	0.799792015464	-0.0586588859363	2.02219433655	5.8	1.46969384567	813.8	146.012876145	4.948604	0.898827686191	1214.0	189.051315785	6.204646	0.966258219331	51.33352	2.93595764847	12.91016	0.878485534542	0.5498988	0.268820856286	14.86512	1.514995153
30	39.3696	0	35.0544	3.74153447666	0	0	27.0886	28.96608	4.13324040114	6.93088605539	15.2582281888	7.0	3.03315017762	990.8	422.062270287	2.795962	1.07526931029	1322.0	463.26666187	6.756664	2.36783725475	48.66424	6.52401923498	12.9429	0.427951796351	0.4423822	0.241932275105	14.5638	1.08650657246
50	60.53	0	53.5012	4.86376325082	0	0	26.3272	24.17324	0.636424401166	-8.18150050138	2.41736455516	7.4	2.33238075794	1094.0	295.941210378	2.108962	0.782647617601	1250.6	341.099750806	6.392088	1.74339890689	41.07656	4.55309247418	14.96138	1.31312081759	0.324067	0.105796773762	16.40252	1.7578057201
70	81.6904	0	58.0132	15.0113183085	0	0	23.0148	24.13308	2.16933263968	4.85896032118	9.42581573459	9.8	8.05977667184	1513.8	1136.32872005	2.508601	1.50033480765	1452.2	707.542055287	7.450256	3.62300793032	43.07742	3.37032500949	13.105848	2.89178566336	0.5858218	0.136215661002	14.73144	2.70113054079
90	102.8508	0	53.5512	25.2827665686	0	0	23.0148	19.491938	13.2950977484	-15.3069416202	57.7676006239	49.2	85.4222453463	5616.0	9220.49050756	20.675902	37.6102409381	4929.4	7322.1509572	25.192552	37.4208502059	45.87658	4.48323571337	12.71104	2.26541013205	0.4703952	0.133264913797	14.5663	2.26740009085
