NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
7	3108	5.39761	1760	8.99474	35.1425	
5	2461	4.27398	1322	6.75627	33.0443	
3	1309	2.27332	895	4.57403	36.5548	
