NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
5	6368	7.90172	3352	40.918	46.0857	
5	10914	13.5426	619	7.55615	37.4526	
7	3557	4.4137	850	10.376	41.3055	
1	97	0.120362	1761	21.4966	35.0178	
