#Percentile	PrimaryRequired	PrimaryLossCnt	PrimaryAvg	PrimaryStddev	PrimaryLossAvg	PrimaryLossStddev	SecondaryOptimal	SecondaryAvg	SecondaryStddev	SecondaryLossAvg	SecondaryLossStddev	CalibrationStepsAvg	CalibrationStepsStddev	CalibrationTimeAvg	CalibrationTimeStddev	CalibrationTimePercAvg	CalibrationTimePercStddev	CalibrationTaksAvg	CalibrationTasksStddev	CalibrationTasksPercAvg	CalibrationTasksPercStddev	CalibrationWattsAvg	CalibrationWattsStddev	ReconfigurationTimeWorkersAvg	ReconfigurationTimeWorkersStddev	ReconfigurationTimeFrequencyAvg	ReconfigurationTimeFrequencyStddev	ReconfigurationTimeTotalAvg	ReconfigurationTimeTotalStddev
10	32.35875	1	32.5297	0.0	0.528296055935	0.0	456.644	449.428	0.0	0	0	5.0	0.0	10098.0	0.0	2.24686	0.0	240.0	0.0	3.20128	0.0	38.2706	0.0	834.051	0.0	0.181199	0.0	836.374	0.0
30	49.58125	0	48.2188	0.0	0	0	173.092	172.503	0.0	-0.340281468814	0.0	7.0	0.0	13143.0	0.0	7.619	0.0	461.0	0.0	6.2517	0.0	46.1099	0.0	793.388	0.0	0.348449	0.0	795.785	0.0
50	66.80375	0	64.7232	0.0	0	0	120.366	127.661	0.0	6.06068158782	0.0	7.0	0.0	11814.0	0.0	9.2542	0.0	487.0	0.0	6.49593	0.0	52.168	0.0	765.72	0.0	0.360737	0.0	672.35	0.0
70	84.02625	0	82.8798	0.0	0	0	100.134	103.34	0.0	3.20170970899	0.0	5.0	0.0	9288.0	0.0	8.98781	0.0	351.0	0.0	4.68187	0.0	49.3618	0.0	726.41	0.0	0.367382	0.0	728.737	0.0
90	101.24875	0	98.8364	0.0	0	0	83.853	90.837	0.0	8.32886122142	0.0	5.0	0.0	9323.0	0.0	10.2634	0.0	365.0	0.0	4.86861	0.0	52.5672	0.0	715.482	0.0	0.179501	0.0	717.597	0.0
