NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
5	6325	7.3898	3329	40.6372	45.8287	
5	10777	12.5913	619	7.55615	36.6994	
5	2610	3.04939	656	8.00781	39.4592	
1	70	0.0817843	1698	20.7275	31.1953	
