#Percentile	PrimaryRequired	PrimaryLossCnt	PrimaryAvg	PrimaryStddev	PrimaryLossAvg	PrimaryLossStddev	SecondaryOptimal	SecondaryAvg	SecondaryStddev	SecondaryLossAvg	SecondaryLossStddev	CalibrationStepsAvg	CalibrationStepsStddev	CalibrationTimeAvg	CalibrationTimeStddev	CalibrationTimePercAvg	CalibrationTimePercStddev	CalibrationTaksAvg	CalibrationTasksStddev	CalibrationTasksPercAvg	CalibrationTasksPercStddev	CalibrationWattsAvg	CalibrationWattsStddev	ReconfigurationTimeWorkersAvg	ReconfigurationTimeWorkersStddev	ReconfigurationTimeFrequencyAvg	ReconfigurationTimeFrequencyStddev	ReconfigurationTimeTotalAvg	ReconfigurationTimeTotalStddev
10	60.5688	0	31.9806	0.483483443357	0	0	29.306	32.2867	3.15813600594	10.1709547533	10.7764144064	18.6	1.74355957742	24454.6	1010.04071205	76.44422	2.26323261765	7047.8	185.063664721	86.32088	2.48366763187	45.30818	0.475798063888	408.323	16.4849343705	0.1776236	0.0279036247653	406.2186	9.40193053793
30	158.8104	0	61.7578	0.844082555204	0	0	22.9446	23.57642	1.08299300164	2.75367624626	4.72003435074	20.8	2.85657137142	25181.2	3774.99072317	40.71038	5.69032122447	6356.4	702.702383659	77.59278	8.57790858296	39.5919	0.134426783046	356.2528	19.6016019998	0.1521062	0.025065826349	347.9758	16.2143772918
50	257.052	0	89.8766	3.31431516908	0	0	20.6466	22.07338	0.0464475359949	6.91048405064	0.224964575257	16.0	0.0	19605.0	490.135899522	21.86046	1.3151569041	6009.6	271.15869892	73.35938	3.31004860109	39.18386	0.696090191283	324.3756	8.12394053646	0.1576466	0.0306655376904	310.8654	7.69387503408
70	355.2936	0	114.1024	5.10082411381	0	0	20.6466	20.98878	0.0435959814662	1.65731888059	0.21115332048	16.0	0.0	20458.0	407.884787655	17.98058	1.15408240156	6023.2	377.453255384	73.52538	4.60756885587	38.87642	0.767596163096	343.4078	5.78380274214	0.1387858	0.00714611358432	346.0958	5.81771410092
90	453.5352	0	140.6358	1.67257195959	0	0	20.6466	20.72484	0.0356715909373	0.37894859202	0.172772228538	20.0	0.0	18420.8	223.827969655	13.1019	0.311833314449	6511.8	30.5312954196	79.48974	0.37266509147	40.4918	0.209886416902	285.5746	4.3690584615	0.642426	0.893613365378	276.4696	4.11794684764
