NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
5	6119	6.64271	3177	38.7817	42.1227	
5	10772	11.694	619	7.55615	36.693	
5	2195	2.38287	633	7.72705	39.3522	
1	81	0.0879326	1710	20.874	31.8021	
