NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
6	1376	0.573871	1537	1.30919	50.0565	
1	252	0.105099	434	0.369673	75.498	
1	240	0.100094	106	0.0902888	43.2021	
2	474	0.197685	496	0.422484	42.8938	
1	235	0.0980085	455	0.387561	75.3668	
1	240	0.100094	127	0.108176	32.3991	
1	248	0.10343	382	0.325381	61.9255	
2	479	0.199771	686	0.584322	61.7101	
1	246	0.102596	87	0.074105	35.5128	
3	688	0.286936	908	0.773418	56.2723	
3	693	0.289021	711	0.605617	47.1431	
