NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
6	1381	1.54632	1488	1.26744	47.7569	
2	463	0.518425	541	0.46081	57.7337	
1	256	0.286645	254	0.216351	39.1389	
