NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
5	6268	5.72786	3304	40.332	44.8509	
5	11166	10.2038	608	7.42188	35.791	
5	2730	2.49475	638	7.78809	37.9657	
1	103	0.0941241	1768	21.582	34.5272	
