NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
6	5628	9.51624	3133	38.2446	41.6224	
5	11556	19.5397	701	8.55713	37.7222	
7	1822	3.08077	2512	30.6641	39.0258	
