TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
1284	[[0][2,3,4,5,6,7,8,9,10,11,12,13,][1]]	12	1600000	38.4109	38.4109	0	3.12812e+08	99.9988	49.0954	
2797	[[0][2,3,4,5,6,7,][1]]	6	2000000	23.8334	23.8334	0	2.51762e+08	99.9989	41.6457	
4294	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	1300000	34.8205	34.8205	0	4.33381e+08	94.1167	49.5972	
6060	[[0][2,3,4,5,6,7,8,9,][1]]	8	2300000	36.0517	36.0517	0	2.21992e+08	99.9988	54.3444	
7281	[[0][2,3,4,5,][1]]	4	1700000	13.6981	13.6981	0	2.92223e+08	99.9991	31.2043	
8960	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	1300000	43.7653	43.7653	0	3.88929e+08	99.999	49.2098	
10740	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,][1]]	14	2100000	58.619	58.619	0	2.39112e+08	99.9989	71.1206	
12255	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	48.5192	48.5192	0	4.12607e+08	99.999	50.3755	
13105	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	48.4582	48.4887	0.088997	4.12727e+08	99.999	50.431	
13967	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.9578	48.3118	0.63756	4.14295e+08	99.999	50.4126	
14878	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	44.7421	47.4193	3.80114	4.22944e+08	99.9989	50.4746	
15798	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	42.7618	46.4878	5.59918	4.32795e+08	99.9989	50.6058	
16639	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	48.5337	46.8288	5.28184	4.29363e+08	99.9989	50.6553	
17464	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	48.2828	47.0365	4.94049	4.27227e+08	99.9989	50.6827	
18344	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	48.5	47.2195	4.6862	4.2539e+08	99.9989	50.7193	
19298	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.4371	47.2436	4.38399	4.2505e+08	99.9989	50.7523	
20168	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.4024	47.2595	4.13324	4.24835e+08	99.9989	50.777	
21016	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	48.6711	47.2747	4.15612	4.24678e+08	99.9989	50.827	
21927	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	48.5314	47.282	4.16611	4.24615e+08	99.9989	50.8638	
22900	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.3572	47.222	4.14221	4.25172e+08	99.9989	50.9306	
23812	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	48.2337	47.5711	3.71368	4.2177e+08	99.9989	50.9717	
24711	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	46.8011	47.9751	1.37572	4.17362e+08	99.9989	50.9828	
25575	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.2372	47.8454	1.39071	4.1854e+08	99.9989	51.0051	
26473	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	48.1455	47.8317	1.37298	4.18648e+08	99.9989	50.9984	
27391	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.7716	47.7588	1.2842	4.1928e+08	99.9988	50.9564	
28295	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.8593	47.8011	1.26181	4.18847e+08	99.9988	50.9028	
29148	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.9396	47.8548	1.22751	4.1829e+08	99.9988	50.8572	
30048	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.9384	47.7815	1.07905	4.18928e+08	99.9988	50.8466	
30965	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.8359	47.712	0.933331	4.1953e+08	99.9988	50.8729	
31878	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.8499	47.7612	0.897477	4.19042e+08	99.9988	50.8737	
32792	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.704	47.7083	0.828364	4.19497e+08	99.9988	50.8672	
33678	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.5644	47.7846	0.515065	4.18746e+08	99.9988	50.8632	
34592	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.4731	47.8082	0.404765	4.18487e+08	99.9988	50.8239	
35482	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.6098	47.7546	0.337588	4.18961e+08	99.9988	50.7946	
36395	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.5604	47.7335	0.360761	4.19146e+08	99.9988	50.7791	
37312	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.4555	47.6931	0.390398	4.1951e+08	99.9988	50.7745	
38181	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.2102	47.6202	0.459684	4.20155e+08	99.9988	50.7519	
39036	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.1616	47.5425	0.485712	4.20834e+08	99.9988	50.7016	
39872	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.1399	47.4729	0.500157	4.21492e+08	99.9988	50.6343	
40724	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.1782	47.4057	0.448597	4.22083e+08	99.9988	50.58	
41623	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	46.961	47.3314	0.477945	4.22748e+08	99.9988	50.5366	
42542	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	46.7712	47.2521	0.571893	4.23468e+08	99.9988	50.4799	
43471	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.2294	47.2277	0.548051	4.23683e+08	99.9988	50.4589	
44367	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	46.8693	47.1537	0.514913	4.24346e+08	99.9988	50.4281	
45303	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	46.5922	47.0568	0.54257	4.25214e+08	99.9988	50.4407	
46177	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	46.435	46.9548	0.598284	4.26133e+08	99.9988	50.4431	
47078	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.2529	46.9591	0.60803	4.26099e+08	99.9988	50.4579	
47995	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	46.8882	46.9317	0.590091	4.26343e+08	99.9988	50.4861	
48880	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1200000	47.0836	46.9261	0.581294	4.26348e+08	99.9988	50.4958	
