TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
1249	[[0][2,3,4,5,6,7,8,9,10,11,12,13,][1]]	12	1600000	38.3877	38.3877	0	3.1302e+08	99.9988	49.2122	
2778	[[0][2,3,4,5,6,7,][1]]	6	2000000	23.6995	23.6995	0	2.53227e+08	99.9989	41.7529	
4278	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	1300000	34.8436	34.8436	0	4.32885e+08	94.1167	49.7471	
6018	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,][1]]	13	2400000	61.3355	61.3355	0	2.12184e+08	99.999	79.3924	
7163	[[0][2,3,4,5,][1]]	4	1700000	13.1283	13.1283	0	3.05973e+08	99.9991	31.7703	
8580	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,][1]]	16	1800000	56.903	56.903	0	2.81429e+08	99.998	65.489	
10076	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,][1]]	14	2100000	58.4625	58.4625	0	2.39784e+08	99.999	71.3869	
11261	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,][1]]	16	1800000	57.8017	57.8017	0	2.77064e+08	99.9988	65.1994	
12687	[[0][2,3,4,5,6,7,8,9,10,][1]]	9	1500000	27.0485	27.0485	0	3.32867e+08	99.999	38.4918	
14487	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	52.7586	52.7586	0	4.20143e+08	99.999	66.3536	
15885	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,][1]]	19	1900000	71.7515	71.7515	0	2.65042e+08	99.9989	76.665	
17298	[[0][2,3,4,5,6,7,8,9,10,11,12,13,][1]]	12	2300000	54.9909	54.9909	0	2.18533e+08	99.999	72.4694	
18506	[[0][2,3,][1]]	2	2300000	9.01538	9.01538	0	2.21969e+08	99.9993	33.8866	
19889	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,][1]]	20	1600000	64.4614	64.4614	0	3.10414e+08	99.9988	67.073	
21512	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,][1]]	13	1200000	31.773	31.773	0	4.09279e+08	99.9991	38.8397	
23393	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.9843	63.9843	0	3.44578e+08	99.9989	66.0754	
24071	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	66.0526	65.0185	2.24931	3.3887e+08	99.9988	66.2155	
24798	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.0015	64.6795	1.83858	3.4067e+08	99.9988	66.3269	
25470	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.5124	64.6377	1.50771	3.40889e+08	99.9988	66.3611	
26305	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	65.4334	64.7968	1.41356	3.39973e+08	99.9988	66.4222	
27129	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.9354	64.8199	1.26689	3.39791e+08	99.9988	66.4265	
27842	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	65.4918	64.9159	1.21924	3.39249e+08	99.9988	66.4473	
28668	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	65.3664	64.9722	1.15416	3.38929e+08	99.9988	66.4606	
29515	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	65.2314	65.001	1.08729	3.38754e+08	99.9988	66.4585	
30337	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.898	64.9907	1.0265	3.38784e+08	99.9988	66.4761	
31181	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.9221	65.0845	0.873594	3.38223e+08	99.9988	66.5229	
32020	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.8597	64.9652	0.703628	3.38834e+08	99.9988	66.5412	
32849	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	65.0174	65.0668	0.472672	3.38252e+08	99.9988	66.5318	
33674	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.7129	65.0869	0.417659	3.3811e+08	99.9988	66.5419	
34493	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.4192	64.9854	0.483335	3.38636e+08	99.9988	66.527	
35328	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.1944	64.9113	0.619693	3.39024e+08	99.9988	66.5413	
36150	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.1901	64.7812	0.623886	3.39722e+08	99.9988	66.5255	
36988	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.1044	64.655	0.61574	3.40376e+08	99.9988	66.5119	
37816	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.6165	64.4935	0.714608	3.41241e+08	99.9988	66.5211	
38647	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.2878	64.4325	0.68497	3.41561e+08	99.9988	66.5085	
39476	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.6896	64.3092	0.716943	3.42213e+08	99.9988	66.5065	
40306	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.4957	64.1728	0.750205	3.42941e+08	99.9988	66.5057	
41128	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.967	64.0678	0.594254	3.43495e+08	99.9988	66.4659	
41967	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.9252	63.989	0.479298	3.43907e+08	99.9988	66.4332	
42815	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.1217	63.9592	0.426679	3.44062e+08	99.9988	66.4347	
43656	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.6687	63.9067	0.427496	3.44345e+08	99.9988	66.4328	
44481	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	62.3517	63.7228	0.854972	3.45479e+08	99.9988	66.4576	
45321	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.1833	63.7307	0.865331	3.45439e+08	99.9988	66.465	
46176	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.5462	63.7237	0.868663	3.45472e+08	99.9988	66.476	
47015	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.6683	63.6617	0.811863	3.45805e+08	99.9988	66.4713	
47858	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.8361	63.6764	0.816303	3.45725e+08	99.9988	66.4765	
48675	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.9951	63.7263	0.823011	3.45453e+08	99.9988	66.4812	
49486	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.4861	63.6782	0.81974	3.45716e+08	99.9988	66.5373	
50320	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.5092	63.6367	0.811921	3.45942e+08	99.9988	66.5756	
51167	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	64.2935	63.6538	0.843709	3.4586e+08	99.9989	66.574	
52016	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.574	63.6444	0.844689	3.45916e+08	99.9988	66.5806	
52845	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	62.0799	63.6172	0.961891	3.45932e+08	99.9988	66.568	
53696	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.5632	63.5552	0.910559	3.46263e+08	99.9988	66.5825	
54532	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	61.7625	63.3768	1.27859	3.47293e+08	99.9988	66.5717	
55384	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	62.0527	63.2152	1.42633	3.48249e+08	99.9988	66.5977	
56224	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.3754	63.1692	1.3897	3.48526e+08	99.9988	66.6124	
57073	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	58.8793	62.6576	2.49751	3.51665e+08	99.9988	66.6429	
57913	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	59.2841	62.2374	2.98045	3.54226e+08	99.9988	66.6785	
58749	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	60.4577	61.9322	3.0249	3.56072e+08	99.9988	66.6919	
59586	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	61.074	61.6103	2.74336	3.57898e+08	99.9988	66.7265	
60450	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	62.0605	61.4589	2.53398	3.58748e+08	99.9988	66.7473	
61367	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	55.4107	60.792	4.01346	3.63278e+08	99.9988	66.8142	
62331	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	48.5976	59.2954	7.37695	3.74016e+08	99.9989	66.8906	
63130	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	52.5034	58.3695	8.15006	3.8053e+08	99.9989	66.938	
63965	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.8712	58.5514	8.44498	3.79467e+08	99.9989	66.9314	
64800	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.5618	58.57	8.47733	3.79339e+08	99.9989	66.9162	
65625	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.6871	59.0508	8.84738	3.7637e+08	99.9989	66.8936	
66476	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	63.0495	59.4274	9.04736	3.74053e+08	99.9989	66.8533	
