NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
5	6846	7.15877	3175	38.7573	37.4938	
5	12840	13.4266	618	7.54395	31.1758	
5	2816	2.94465	633	7.72705	31.7692	
1	78	0.0815635	1693	20.6665	28.532	
