NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
5	7261	5.11497	3334	40.6982	39.7858	
3	9548	6.72603	522	6.37207	33.6347	
11	4896	3.44896	2766	33.7646	32.8704	
