NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
5	1233	3.46504	1092	5.5814	47.6894	
14	2422	6.80643	1353	6.91541	42.8887	
9	1683	4.72965	1006	5.14183	40.7749	
