TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
502	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	2400000	56229.3	56229.3	0	195585	99.9781	65.1939	
1003	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	1200000	29086.5	29086.5	0	378098	99.9775	38.9398	
1506	[[0][1,2,3,4,5,]]	5	2400000	26356.5	26356.5	0	189663	99.9772	46.9515	
2007	[[0][1,2,3,4,5,]]	5	2100000	23036.7	23036.7	0	216997	99.9779	37.5422	
2509	[[0][1,2,]]	2	2400000	10534.2	10534.2	0	189812	99.9763	37.7089	
3012	[[0][1,2,3,4,5,]]	5	2400000	26282	26282	0	190202	99.9778	39.5881	
3513	[[0][1,2,3,4,5,]]	5	2100000	23025.4	23025.4	0	217102	99.9773	37.5045	
4013	[[0][1,2,3,4,5,]]	5	2100000	23032.7	23029.1	0.0223775	217068	99.9775	38.7756	
4513	[[0][1,2,3,4,5,]]	5	2100000	23014.1	23024.1	0.0407193	217115	99.9776	37.5897	
5014	[[0][1,2,3,4,5,]]	5	2100000	23087.3	23039.9	0.141161	216967	99.9777	38.7724	
5514	[[0][1,2,3,4,5,]]	5	2100000	23074.9	23046.9	0.139855	216901	99.9778	39.482	
6014	[[0][1,2,3,4,5,]]	5	2100000	23096.2	23055.1	0.152475	216824	99.9778	39.9456	
6514	[[0][1,2,3,4,5,]]	5	2100000	23093.3	23060.6	0.152572	216773	99.9778	40.2939	
7015	[[0][1,2,3,4,5,]]	5	2100000	23072.1	23062	0.142346	216759	99.9777	40.554	
7515	[[0][1,2,3,4,5,]]	5	2100000	23065.4	23062.4	0.133239	216755	99.9777	40.755	
8015	[[0][1,2,3,4,5,]]	5	2100000	23085.6	23064.7	0.129572	216734	99.9777	40.8201	
8516	[[0][1,2,3,4,5,]]	5	2100000	23028.7	23065	0.127557	216731	99.9778	40.9845	
9016	[[0][1,2,3,4,5,]]	5	2100000	23015.7	23063.3	0.138262	216747	99.9778	40.4989	
9516	[[0][1,2,3,4,5,]]	5	2100000	23092.3	23071.1	0.120535	216673	99.9778	41.2101	
10017	[[0][1,2,3,4,5,]]	5	2100000	23072	23069.6	0.118062	216687	99.9778	41.2161	
10517	[[0][1,2,3,4,5,]]	5	2100000	23074.1	23069.5	0.117993	216688	99.9778	41.2179	
11017	[[0][1,2,3,4,5,]]	5	2100000	23085.9	23068.5	0.113919	216698	99.9778	41.235	
11517	[[0][1,2,3,4,5,]]	5	2100000	23075.9	23066.8	0.108402	216714	99.9778	41.2378	
12018	[[0][1,2,3,4,5,]]	5	2100000	23040.8	23063.7	0.113559	216744	99.9778	40.8712	
12518	[[0][1,2,3,4,5,]]	5	2100000	23011	23058.2	0.134448	216795	99.9778	40.1495	
13019	[[0][1,2,3,4,5,]]	5	2100000	23050	23054.7	0.128037	216828	99.9779	39.763	
13519	[[0][1,2,3,4,5,]]	5	2100000	23074.2	23059.2	0.123881	216786	99.9779	40.084	
14019	[[0][1,2,3,4,5,]]	5	2100000	23078.5	23065.5	0.106477	216726	99.9779	40.8031	
14519	[[0][1,2,3,4,5,]]	5	2100000	23102.6	23066.5	0.112639	216717	99.9779	40.807	
15020	[[0][1,2,3,4,5,]]	5	2100000	23106.9	23070	0.125593	216684	99.9779	40.809	
15520	[[0][1,2,3,4,5,]]	5	2100000	23104.6	23073	0.134309	216656	99.9779	40.812	
16020	[[0][1,2,3,4,5,]]	5	2100000	23103.7	23074.8	0.139965	216639	99.9779	40.8105	
16521	[[0][1,2,3,4,5,]]	5	2100000	23081.8	23075.4	0.140291	216634	99.978	40.6151	
17021	[[0][1,2,3,4,5,]]	5	2100000	23054.3	23076.8	0.134454	216621	99.9781	40.9764	
17521	[[0][1,2,3,4,5,]]	5	2100000	23082.1	23083.9	0.0897051	216554	99.9781	41.7062	
18022	[[0][1,2,3,4,5,]]	5	2100000	23102.5	23089.1	0.0761457	216505	99.9781	42.1986	
18522	[[0][1,2,3,4,5,]]	5	2100000	23105.8	23092.3	0.0755061	216475	99.9781	42.2055	
19022	[[0][1,2,3,4,5,]]	5	2100000	23104.1	23094.8	0.0738869	216451	99.9782	42.2137	
19522	[[0][1,2,3,4,5,]]	5	2100000	23094.9	23094.1	0.0729477	216458	99.9781	42.2168	
20023	[[0][1,2,3,4,5,]]	5	2100000	23016.6	23085	0.125683	216543	99.978	41.7446	
20523	[[0][1,2,3,4,5,]]	5	2100000	23091.8	23083.8	0.12273	216555	99.978	41.7976	
21023	[[0][1,2,3,4,5,]]	5	2100000	23100	23083.4	0.121583	216559	99.978	41.8291	
21524	[[0][1,2,3,4,5,]]	5	2100000	23075.6	23082.8	0.122057	216564	99.978	42.0304	
