TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
502	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	2400000	56055.9	56055.9	0	196187	99.9766	66.1199	
1003	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	1200000	29091.6	29091.6	0	378032	99.9777	40.4386	
1507	[[0][1,2,3,4,5,]]	5	2400000	26384.8	26384.8	0	189461	99.9775	48.9172	
2008	[[0][1,2,3,4,5,]]	5	1200000	13240.1	13240.1	0	377550	99.9762	31.1523	
2511	[[0][1,2,]]	2	2400000	10534.1	10534.1	0	189806	99.9717	34.5101	
3012	[[0][1,2,]]	2	2300000	10063.2	10063.2	0	198691	99.9733	29.6757	
3514	[[0][1,]]	1	2400000	5296.37	5296.37	0	188772	99.9808	35.164	
4016	[[0][1,2,]]	2	2400000	10525.8	10525.8	0	189959	99.9734	38.0499	
4517	[[0][1,2,]]	2	2300000	10111.1	10111.1	0	197748	99.9722	37.0569	
5017	[[0][1,2,]]	2	2300000	10083.1	10097.1	0.195669	198023	99.9731	37.4687	
5518	[[0][1,2,]]	2	2300000	10118.3	10104.2	0.183774	197886	99.9734	37.6131	
6018	[[0][1,2,]]	2	2300000	10074.8	10096.8	0.208957	198029	99.9732	36.9574	
6518	[[0][1,2,]]	2	2300000	10066.6	10090.8	0.22519	198148	99.9732	35.6141	
7019	[[0][1,2,]]	2	2300000	10084.4	10089.7	0.203112	198168	99.9728	35.8452	
7519	[[0][1,2,]]	2	2300000	10108	10092.3	0.197599	198117	99.9728	36.0139	
8019	[[0][1,2,]]	2	2300000	10072.3	10089.8	0.195966	198166	99.9727	36.2491	
8520	[[0][1,2,]]	2	2300000	10105.6	10091.6	0.190526	198132	99.9728	36.3809	
9020	[[0][1,2,]]	2	2300000	10071.7	10089.6	0.190197	198171	99.9727	36.4394	
