TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
502	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	2400000	55381.7	55381.7	0	198577	99.9773	66.2221	
1003	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	1200000	28701.8	28701.8	0	383165	99.9775	39.6693	
1506	[[0][1,2,3,4,5,]]	5	2400000	26039.2	26039.2	0	191973	99.9763	48.5852	
2008	[[0][1,2,3,4,5,]]	5	1200000	13052.1	13052.1	0	382990	99.9762	31.2895	
2511	[[0][1,2,]]	2	2400000	10408.7	10408.7	0	192091	99.9713	38.1934	
3012	[[0][1,2,]]	2	1300000	5627.35	5627.35	0	355298	99.9694	19.933	
3515	[[0][1,]]	1	2400000	5212.77	5212.77	0	191800	99.9809	28.0234	
4017	[[0][1,2,]]	2	2400000	10424.6	10424.6	0	191802	99.9726	37.99	
4518	[[0][1,2,]]	2	1300000	5646.42	5646.42	0	354107	99.9718	20.1732	
5019	[[0][1,2,]]	2	1300000	5661.69	5654.05	0.190954	353628	99.9715	20.2915	
5519	[[0][1,2,]]	2	1300000	5673.79	5660.63	0.242321	353218	99.9716	22.8564	
6020	[[0][1,2,]]	2	1300000	5659.14	5660.26	0.198304	353242	99.9717	24.1072	
6520	[[0][1,2,]]	2	1300000	5638.61	5655.93	0.242589	353513	99.9717	24.3583	
7021	[[0][1,2,]]	2	1300000	5669.64	5658.21	0.238385	353370	99.9716	24.9662	
7521	[[0][1,2,]]	2	1300000	5669.75	5659.86	0.230791	353266	99.9715	25.3681	
8021	[[0][1,2,]]	2	1300000	5651.88	5658.87	0.219445	353329	99.9717	25.7057	
8522	[[0][1,2,]]	2	1300000	5674.97	5660.66	0.226063	353219	99.972	25.9612	
9022	[[0][1,2,]]	2	1300000	5671.71	5661.76	0.221856	353149	99.9719	26.1691	
9523	[[0][1,2,]]	2	1300000	5658.97	5663.02	0.201905	353071	99.972	26.9636	
10023	[[0][1,2,]]	2	1300000	5641.63	5661.01	0.234943	353196	99.9719	26.9828	
10523	[[0][1,2,]]	2	1300000	5668.16	5660.45	0.226284	353232	99.972	26.7335	
11024	[[0][1,2,]]	2	1300000	5674.5	5661.98	0.239057	353136	99.9721	26.6598	
11524	[[0][1,2,]]	2	1300000	5642.26	5662.35	0.227233	353113	99.9721	26.9007	
12024	[[0][1,2,]]	2	1300000	5665.54	5661.94	0.223819	353139	99.9722	26.8092	
12525	[[0][1,2,]]	2	1300000	5665.6	5661.52	0.219977	353165	99.9723	26.7866	
13025	[[0][1,2,]]	2	1300000	5648.97	5661.23	0.224961	353184	99.9723	25.9717	
13526	[[0][1,2,]]	2	1300000	5662.5	5659.98	0.208803	353261	99.9722	25.8791	
14026	[[0][1,2,]]	2	1300000	5675.81	5660.39	0.217842	353236	99.9725	25.7665	
14527	[[0][1,2,]]	2	1300000	5669.44	5661.44	0.223208	353171	99.9724	25.5002	
15027	[[0][1,2,]]	2	1300000	5655.63	5662.84	0.191534	353084	99.9725	26.2467	
15527	[[0][1,2,]]	2	1300000	5674.29	5663.45	0.200267	353046	99.9725	26.4155	
16028	[[0][1,2,]]	2	1300000	5676.17	5663.62	0.203625	353035	99.9723	26.4251	
16528	[[0][1,2,]]	2	1300000	5666.06	5666	0.154557	352887	99.9726	26.475	
17029	[[0][1,2,]]	2	1300000	5662.82	5665.73	0.15559	352904	99.9728	26.593	
17529	[[0][1,2,]]	2	1300000	5675.5	5666.72	0.164812	352844	99.9732	26.6565	
18029	[[0][1,2,]]	2	1300000	5671.13	5668.93	0.123396	352705	99.973	27.4742	
18530	[[0][1,2,]]	2	1300000	5642.38	5666.92	0.191824	352831	99.9731	27.4884	
19030	[[0][1,2,]]	2	1300000	5669.22	5666.26	0.184665	352872	99.9729	27.5104	
19531	[[0][1,2,]]	2	1300000	5660.02	5665.32	0.186565	352930	99.9728	27.6715	
20031	[[0][1,2,]]	2	1300000	5657.17	5665.47	0.183975	352921	99.9729	27.6715	
20532	[[0][1,2,]]	2	1300000	5639.65	5662.01	0.223949	353137	99.9729	27.7694	
21032	[[0][1,2,]]	2	1300000	5670.76	5661.47	0.213943	353171	99.973	27.7645	
21532	[[0][1,2,]]	2	1300000	5670.21	5661.89	0.218231	353144	99.9727	27.6425	
22033	[[0][1,2,]]	2	1300000	5655.95	5661.2	0.220598	353186	99.9723	27.6163	
22533	[[0][1,2,]]	2	1300000	5667.69	5660.42	0.206971	353233	99.972	27.5149	
23033	[[0][1,2,]]	2	1300000	5669.64	5660.27	0.204459	353242	99.972	27.408	
23533	[[0][1,2,]]	2	1300000	5671.26	5663.16	0.178807	353061	99.9717	27.4844	
24034	[[0][1,2,]]	2	1300000	5656.96	5661.93	0.177547	353137	99.9715	27.5649	
24534	[[0][1,2,]]	2	1300000	5668.64	5662.8	0.180799	353083	99.9715	27.5736	
25035	[[0][1,2,]]	2	1300000	5673.23	5664.4	0.18561	352983	99.9716	27.5789	
25535	[[0][1,2,]]	2	1300000	5654.12	5665.85	0.127127	352892	99.9714	27.5651	
26035	[[0][1,2,]]	2	1300000	5669.08	5665.68	0.125209	352902	99.9714	27.6439	
26536	[[0][1,2,]]	2	1300000	5671.6	5665.82	0.127164	352894	99.9714	27.6574	
27036	[[0][1,2,]]	2	1300000	5676.96	5667.92	0.124748	352764	99.9716	27.5731	
27537	[[0][1,2,]]	2	1300000	5656.81	5666.83	0.139385	352831	99.9716	27.6677	
28037	[[0][1,2,]]	2	1300000	5676.55	5667.52	0.149172	352788	99.9716	27.7664	
28537	[[0][1,2,]]	2	1300000	5674.74	5667.87	0.153383	352767	99.9716	27.7641	
29038	[[0][1,2,]]	2	1300000	5658.32	5668.01	0.150193	352760	99.972	27.77	
29538	[[0][1,2,]]	2	1300000	5672.68	5668.41	0.152446	352736	99.9724	27.8672	
30038	[[0][1,2,]]	2	1300000	5664.86	5667.57	0.150459	352787	99.972	27.0605	
30539	[[0][1,2,]]	2	1300000	5662.66	5668.43	0.130225	352734	99.9721	26.6167	
31039	[[0][1,2,]]	2	1300000	5638.86	5665.4	0.209906	352923	99.9722	26.5292	
31540	[[0][1,2,]]	2	1300000	5656.82	5663.93	0.211063	353015	99.9722	25.8731	
32040	[[0][1,2,]]	2	1300000	5649.4	5661.17	0.208284	353187	99.9722	25.152	
32541	[[0][1,2,]]	2	1300000	5641.48	5659.64	0.23533	353283	99.972	24.8848	
33041	[[0][1,2,]]	2	1300000	5638.8	5655.86	0.235914	353519	99.9721	24.1227	
33542	[[0][1,2,]]	2	1300000	5667.49	5655.14	0.218643	353564	99.9723	24.1258	
34042	[[0][1,2,]]	2	1300000	5668.52	5656.16	0.230852	353500	99.972	24.0113	
34543	[[0][1,2,]]	2	1300000	5626.95	5651.58	0.257442	353785	99.9716	23.5663	
35043	[[0][1,2,]]	2	1300000	5662.11	5651.31	0.252942	353803	99.9719	24.2784	
35544	[[0][1,2,]]	2	1300000	5647.54	5649.8	0.243368	353898	99.9719	23.9606	
36044	[[0][1,2,]]	2	1300000	5641.92	5650.1	0.239141	353878	99.9719	23.293	
36544	[[0][1,2,]]	2	1300000	5651.97	5649.62	0.235934	353909	99.9721	24.0056	
37045	[[0][1,2,]]	2	1300000	5659.18	5650.6	0.241856	353848	99.972	24.0334	
37545	[[0][1,2,]]	2	1300000	5659.07	5652.35	0.238721	353738	99.972	23.5222	
38046	[[0][1,2,]]	2	1300000	5648.39	5653.31	0.225398	353678	99.9721	24.2325	
38546	[[0][1,2,]]	2	1300000	5667.43	5653.31	0.22525	353678	99.972	24.1525	
39046	[[0][1,2,]]	2	1300000	5672.08	5653.66	0.234283	353656	99.972	24.2733	
39547	[[0][1,2,]]	2	1300000	5661.66	5657.13	0.167608	353438	99.972	24.707	
40047	[[0][1,2,]]	2	1300000	5664	5657.32	0.169871	353425	99.9718	24.7919	
40548	[[0][1,2,]]	2	1300000	5671.41	5659.71	0.174401	353277	99.9719	25.5578	
41048	[[0][1,2,]]	2	1300000	5670.89	5662.61	0.144346	353095	99.9718	26.2315	
41548	[[0][1,2,]]	2	1300000	5650.39	5662.45	0.148597	353105	99.9718	26.1621	
42049	[[0][1,2,]]	2	1300000	5671.43	5663.67	0.15484	353028	99.9716	26.936	
42549	[[0][1,2,]]	2	1300000	5671.39	5664.91	0.15737	352951	99.9715	27.6163	
43049	[[0][1,2,]]	2	1300000	5664.84	5666.55	0.119903	352848	99.9714	27.5739	
43550	[[0][1,2,]]	2	1300000	5660.31	5665.84	0.124609	352892	99.9714	27.6567	
44050	[[0][1,2,]]	2	1300000	5672.75	5665.91	0.125832	352888	99.9713	27.6473	
44551	[[0][1,2,]]	2	1300000	5674.95	5667.24	0.131985	352805	99.9712	27.6356	
45051	[[0][1,2,]]	2	1300000	5656.19	5666.46	0.145173	352854	99.9713	27.6319	
45551	[[0][1,2,]]	2	1300000	5672.42	5666.56	0.146464	352847	99.9712	27.6281	
46052	[[0][1,2,]]	2	1300000	5672.29	5666.7	0.148084	352838	99.9711	27.7137	
46552	[[0][1,2,]]	2	1300000	5653.11	5666.97	0.138163	352821	99.971	27.023	
47052	[[0][1,2,]]	2	1300000	5659.11	5665.74	0.141486	352898	99.9712	26.946	
47553	[[0][1,2,]]	2	1300000	5674.21	5666.02	0.146176	352881	99.9712	27.0359	
48053	[[0][1,2,]]	2	1300000	5665.44	5666.08	0.146046	352877	99.9712	26.3851	
48553	[[0][1,2,]]	2	1300000	5654.28	5665.48	0.157714	352914	99.971	26.2899	
49054	[[0][1,2,]]	2	1300000	5673.59	5665.56	0.159117	352909	99.9711	26.297	
49554	[[0][1,2,]]	2	1300000	5672.28	5665.29	0.154296	352926	99.9713	26.3047	
50055	[[0][1,2,]]	2	1300000	5668.2	5666.49	0.143951	352852	99.9715	26.295	
50555	[[0][1,2,]]	2	1300000	5641.09	5663.36	0.196178	353048	99.9716	26.0765	
51055	[[0][1,2,]]	2	1300000	5667.92	5662.92	0.19075	353076	99.9717	26.08	
51556	[[0][1,2,]]	2	1300000	5665.27	5664.14	0.180867	353000	99.9717	26.8364	
52056	[[0][1,2,]]	2	1300000	5638.25	5662.05	0.231493	353130	99.9717	26.828	
52557	[[0][1,2,]]	2	1300000	5653.69	5660	0.222412	353258	99.9716	26.2677	
53057	[[0][1,2,]]	2	1300000	5653.68	5658.83	0.222185	353332	99.9719	26.2365	
53558	[[0][1,2,]]	2	1300000	5662.82	5659.68	0.221213	353279	99.972	26.3075	
54058	[[0][1,2,]]	2	1300000	5629.9	5655.31	0.257815	353553	99.9719	25.5425	
54558	[[0][1,2,]]	2	1300000	5664.44	5654.53	0.243237	353602	99.9721	25.1053	
55059	[[0][1,2,]]	2	1300000	5673.73	5655.08	0.255673	353567	99.9718	25.0212	
55559	[[0][1,2,]]	2	1300000	5655.09	5656.48	0.240541	353478	99.9716	25.1425	
56059	[[0][1,2,]]	2	1300000	5674.26	5657.11	0.253256	353438	99.9714	25.0522	
56559	[[0][1,2,]]	2	1300000	5675.16	5658.1	0.269757	353377	99.9714	24.9907	
57060	[[0][1,2,]]	2	1300000	5676.27	5661.9	0.255816	353140	99.9716	24.9926	
57560	[[0][1,2,]]	2	1300000	5644.09	5660.94	0.271675	353200	99.9715	24.7559	
58061	[[0][1,2,]]	2	1300000	5665.9	5662.17	0.268849	353123	99.9714	24.7752	
58561	[[0][1,2,]]	2	1300000	5666.11	5662.49	0.269737	353102	99.9712	24.4136	
59061	[[0][1,2,]]	2	1300000	5661.73	5665.68	0.18002	352902	99.9713	25.0916	
59562	[[0][1,2,]]	2	1300000	5672.14	5666.45	0.183266	352853	99.9709	25.4368	
60062	[[0][1,2,]]	2	1300000	5672.14	5666.29	0.181285	352863	99.971	25.4376	
60563	[[0][1,2,]]	2	1300000	5671.48	5667.93	0.168843	352762	99.9711	25.442	
61063	[[0][1,2,]]	2	1300000	5650.84	5665.59	0.188029	352909	99.9714	25.4328	
61563	[[0][1,2,]]	2	1300000	5672.56	5665.33	0.18397	352925	99.9715	25.4284	
62063	[[0][1,2,]]	2	1300000	5672.61	5664.96	0.177465	352948	99.9716	25.4249	
62564	[[0][1,2,]]	2	1300000	5648.07	5665.36	0.161972	352924	99.9719	25.6546	
63064	[[0][1,2,]]	2	1300000	5658.03	5664.57	0.166967	352974	99.9721	25.6034	
63565	[[0][1,2,]]	2	1300000	5662.14	5664.17	0.167184	352999	99.9721	25.1772	
64065	[[0][1,2,]]	2	1300000	5662.37	5664.24	0.166894	352995	99.9722	24.51	
64566	[[0][1,2,]]	2	1300000	5645.73	5661.6	0.187538	353161	99.9723	23.8584	
65066	[[0][1,2,]]	2	1300000	5667.81	5661.16	0.180547	353188	99.9724	23.202	
65566	[[0][1,2,]]	2	1300000	5663.9	5660.41	0.170223	353235	99.9723	22.5417	
66067	[[0][1,2,]]	2	1300000	5652.12	5660.53	0.16785	353226	99.9722	21.886	
66567	[[0][1,2,]]	2	1300000	5660.26	5659.3	0.150492	353303	99.9722	21.5343	
67067	[[0][1,2,]]	2	1300000	5664.14	5658.46	0.130642	353356	99.9722	20.8692	
67568	[[0][1,2,]]	2	1300000	5665.45	5660.19	0.11816	353247	99.9723	20.679	
68068	[[0][1,2,]]	2	1300000	5642.27	5658.62	0.155213	353346	99.9723	20.7424	
68569	[[0][1,2,]]	2	1300000	5664.22	5658.83	0.157267	353334	99.9726	20.807	
69069	[[0][1,2,]]	2	1300000	5663.85	5658.98	0.15863	353324	99.9724	20.8057	
69569	[[0][1,2,]]	2	1300000	5653.81	5659.78	0.140608	353273	99.9722	20.8014	
70069	[[0][1,2,]]	2	1300000	5656.64	5658.67	0.132096	353343	99.9723	20.7893	
70570	[[0][1,2,]]	2	1300000	5664.85	5658.76	0.133496	353338	99.9725	21.1245	
71070	[[0][1,2,]]	2	1300000	5672.58	5660.81	0.146449	353210	99.9725	21.7854	
71570	[[0][1,2,]]	2	1300000	5651.99	5659.98	0.154598	353262	99.9725	22.1455	
72071	[[0][1,2,]]	2	1300000	5671.66	5660.73	0.166832	353214	99.9723	22.8114	
