TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	2400000	56154.7	56154.7	0	195843	99.9775	66.4226	
1005	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	1200000	29070.6	29070.6	0	378301	99.9766	39.7133	
1508	[[0][1,2,3,4,5,]]	5	2400000	26303	26303	0	190047	99.9759	43.8568	
2009	[[0][1,2,3,4,5,]]	5	1200000	13197.1	13197.1	0	378781	99.9759	23.2757	
2513	[[0][1,2,]]	2	2400000	10513.4	10513.4	0	190177	99.97	31.1366	
3014	[[0][1,2,]]	2	1900000	8307.97	8307.97	0	240666	99.9723	25.6779	
3516	[[0][1,2,3,4,5,]]	5	2400000	26256.3	26256.3	0	190385	99.9763	39.8571	
4017	[[0][1,2,3,4,5,]]	5	1200000	13218.9	13218.9	0	378157	99.9766	23.298	
4518	[[0][1,2,3,4,5,]]	5	1200000	13226.7	13222.8	0.0415142	378045	99.9764	23.5073	
5019	[[0][1,2,3,4,5,]]	5	1200000	13212.9	13219.5	0.0521895	378137	99.9758	25.5057	
5519	[[0][1,2,3,4,5,]]	5	1200000	13181.6	13210	0.149595	378409	99.9758	25.0278	
6019	[[0][1,2,3,4,5,]]	5	1200000	13226.2	13213.3	0.14056	378317	99.9759	24.7629	
6520	[[0][1,2,3,4,5,]]	5	1200000	13215	13213.6	0.125834	378309	99.9759	25.7567	
7020	[[0][1,2,3,4,5,]]	5	1200000	13217.6	13214.1	0.115438	378292	99.9759	26.5318	
7521	[[0][1,2,3,4,5,]]	5	1200000	13251.6	13218.8	0.146452	378158	99.9759	27.1208	
8021	[[0][1,2,3,4,5,]]	5	1200000	13207.5	13217.6	0.139948	378194	99.9759	27.4105	
8522	[[0][1,2,3,4,5,]]	5	1200000	13191.3	13214.9	0.146164	378269	99.9758	27.1889	
9022	[[0][1,2,3,4,5,]]	5	1200000	13240.9	13217.1	0.158827	378207	99.9758	27.9391	
9523	[[0][1,2,3,4,5,]]	5	1200000	13180.3	13212.5	0.178684	378339	99.9758	28.1472	
10023	[[0][1,2,3,4,5,]]	5	1200000	13189.7	13210.2	0.186816	378406	99.9759	27.5657	
10524	[[0][1,2,3,4,5,]]	5	1200000	13234.8	13215.5	0.178203	378254	99.9759	28.2302	
11024	[[0][1,2,3,4,5,]]	5	1200000	13219.2	13214.8	0.176323	378274	99.9759	28.895	
11525	[[0][1,2,3,4,5,]]	5	1200000	13201.9	13213.5	0.178991	378311	99.9758	28.9456	
12025	[[0][1,2,3,4,5,]]	5	1200000	13236.5	13215.4	0.187255	378257	99.9758	28.9016	
12525	[[0][1,2,3,4,5,]]	5	1200000	13232.6	13213.5	0.16846	378311	99.9758	28.8269	
13026	[[0][1,2,3,4,5,]]	5	1200000	13198.7	13212.6	0.171754	378336	99.9757	28.956	
13526	[[0][1,2,3,4,5,]]	5	1200000	13247.8	13218.2	0.180161	378175	99.9758	29.4793	
14027	[[0][1,2,3,4,5,]]	5	1200000	13231.5	13217.3	0.173965	378201	99.9757	29.4406	
14527	[[0][1,2,3,4,5,]]	5	1200000	13202.1	13219.5	0.150677	378139	99.9757	29.9867	
15028	[[0][1,2,3,4,5,]]	5	1200000	13242	13224.7	0.136176	377989	99.9757	30.7367	
15528	[[0][1,2,3,4,5,]]	5	1200000	13239.3	13225.2	0.13869	377976	99.9758	30.8355	
16029	[[0][1,2,3,4,5,]]	5	1200000	13240.6	13227.3	0.14219	377915	99.9758	30.8451	
16529	[[0][1,2,3,4,5,]]	5	1200000	13258.1	13232.9	0.141912	377756	99.976	30.8499	
17029	[[0][1,2,3,4,5,]]	5	1200000	13212.9	13230.6	0.149168	377823	99.9759	30.8794	
17530	[[0][1,2,3,4,5,]]	5	1200000	13209.7	13228.3	0.157078	377888	99.9759	30.8713	
18030	[[0][1,2,3,4,5,]]	5	1200000	13260.1	13234.4	0.15205	377713	99.976	30.896	
18531	[[0][1,2,3,4,5,]]	5	1200000	13238.8	13233.5	0.148506	377739	99.9761	30.982	
19031	[[0][1,2,3,4,5,]]	5	1200000	13234.7	13233.8	0.14842	377730	99.9761	31.0711	
19531	[[0][1,2,3,4,5,]]	5	1200000	13241.7	13237.8	0.122683	377617	99.9762	30.5316	
20032	[[0][1,2,3,4,5,]]	5	1200000	13221.1	13235.7	0.128201	377677	99.9762	29.7664	
20532	[[0][1,2,3,4,5,]]	5	1200000	13237.3	13235.5	0.127933	377683	99.9762	29.6726	
21033	[[0][1,2,3,4,5,]]	5	1200000	13252.7	13236.7	0.134147	377648	99.9762	29.6548	
21533	[[0][1,2,3,4,5,]]	5	1200000	13194.1	13230.3	0.155018	377831	99.9761	29.5264	
22034	[[0][1,2,3,4,5,]]	5	1200000	13225.5	13231.6	0.148832	377795	99.9762	29.3817	
22534	[[0][1,2,3,4,5,]]	5	1200000	13255.8	13236.2	0.146512	377663	99.9762	29.4597	
23035	[[0][1,2,3,4,5,]]	5	1200000	13239.5	13234.1	0.132856	377722	99.9761	29.3951	
23535	[[0][1,2,3,4,5,]]	5	1200000	13244.6	13234.7	0.13484	377705	99.9761	29.3	
24036	[[0][1,2,3,4,5,]]	5	1200000	13267.5	13238	0.155939	377612	99.9763	29.2006	
24536	[[0][1,2,3,4,5,]]	5	1200000	13235.6	13237.4	0.155699	377630	99.9762	29.7166	
25037	[[0][1,2,3,4,5,]]	5	1200000	13238.4	13239.1	0.149553	377580	99.9762	30.3968	
25537	[[0][1,2,3,4,5,]]	5	1200000	13247.5	13240.1	0.150747	377551	99.9762	30.4608	
