TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
502	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	2400000	56115	56115	0	195984	99.9783	66.425	
1003	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	1200000	29066.8	29066.8	0	378356	99.9781	39.885	
1506	[[0][1,2,3,4,5,]]	5	2400000	26373.7	26373.7	0	189542	99.9783	48.2492	
2007	[[0][1,2,3,4,5,]]	5	1200000	13211.6	13211.6	0	378371	99.9776	25.6287	
2511	[[0][1,2,]]	2	2400000	10514.8	10514.8	0	190163	99.9765	31.3587	
3012	[[0][1,2,]]	2	1200000	5287.29	5287.29	0	378172	99.9753	27.3872	
3515	[[0][1,2,3,4,5,]]	5	2400000	26364	26364	0	189612	99.9786	48.1996	
4016	[[0][1,2,3,4,5,]]	5	1200000	13207.3	13207.3	0	378496	99.9778	30.6567	
4517	[[0][1,2,3,4,5,]]	5	1200000	13239.2	13223.2	0.170807	378039	99.9777	31.0271	
5017	[[0][1,2,3,4,5,]]	5	1200000	13227	13224.5	0.121911	378003	99.9779	31.1363	
5517	[[0][1,2,3,4,5,]]	5	1200000	13233.3	13226.7	0.104926	377940	99.9779	31.1063	
6018	[[0][1,2,3,4,5,]]	5	1200000	13236.8	13228.7	0.097085	377882	99.9779	30.3792	
6518	[[0][1,2,3,4,5,]]	5	1200000	13220.4	13227.3	0.0906015	377923	99.978	30.5463	
7019	[[0][1,2,3,4,5,]]	5	1200000	13238.6	13228.9	0.0887708	377877	99.978	30.6733	
7519	[[0][1,2,3,4,5,]]	5	1200000	13239.3	13230.2	0.0866894	377840	99.978	30.7678	
8020	[[0][1,2,3,4,5,]]	5	1200000	13218	13228.9	0.0867285	377878	99.978	30.8399	
8520	[[0][1,2,3,4,5,]]	5	1200000	13239.9	13230	0.0859351	377847	99.978	30.8961	
9021	[[0][1,2,3,4,5,]]	5	1200000	13255	13234.8	0.081464	377711	99.9781	30.9709	
9521	[[0][1,2,3,4,5,]]	5	1200000	13234.7	13234.3	0.0806188	377724	99.9783	30.9069	
10022	[[0][1,2,3,4,5,]]	5	1200000	13210.6	13232.7	0.0977457	377771	99.9782	30.5175	
10522	[[0][1,2,3,4,5,]]	5	1200000	13251.5	13234.5	0.107694	377719	99.9782	30.5563	
11022	[[0][1,2,3,4,5,]]	5	1200000	13235.8	13234.4	0.10758	377721	99.9782	30.9531	
11523	[[0][1,2,3,4,5,]]	5	1200000	13200.1	13232.4	0.132371	377779	99.9781	30.6716	
12023	[[0][1,2,3,4,5,]]	5	1200000	13217.5	13230.3	0.13562	377840	99.9781	29.9052	
12524	[[0][1,2,3,4,5,]]	5	1200000	13237	13230	0.134765	377846	99.9781	29.9031	
13024	[[0][1,2,3,4,5,]]	5	1200000	13238.5	13232.1	0.132013	377788	99.9781	29.902	
13525	[[0][1,2,3,4,5,]]	5	1200000	13252.9	13233.4	0.140282	377751	99.9781	29.8256	
14025	[[0][1,2,3,4,5,]]	5	1200000	13202.3	13228.1	0.145237	377901	99.978	29.3065	
14526	[[0][1,2,3,4,5,]]	5	1200000	13229.9	13227.6	0.144294	377915	99.9779	29.3768	
15026	[[0][1,2,3,4,5,]]	5	1200000	13244.7	13231	0.141768	377817	99.978	29.7713	
15527	[[0][1,2,3,4,5,]]	5	1200000	13206.4	13226.5	0.141404	377946	99.978	29.7758	
16027	[[0][1,2,3,4,5,]]	5	1200000	13230.2	13225.9	0.139724	377963	99.9781	29.7762	
16527	[[0][1,2,3,4,5,]]	5	1200000	13248.6	13230.8	0.130532	377824	99.9781	30.0676	
17028	[[0][1,2,3,4,5,]]	5	1200000	13231.7	13232.2	0.125689	377783	99.978	30.7414	
17528	[[0][1,2,3,4,5,]]	5	1200000	13224.1	13230.9	0.126359	377820	99.978	30.3308	
18029	[[0][1,2,3,4,5,]]	5	1200000	13212.6	13228.3	0.131637	377894	99.978	29.5723	
18529	[[0][1,2,3,4,5,]]	5	1200000	13219.5	13225	0.115276	377989	99.978	29.3618	
19030	[[0][1,2,3,4,5,]]	5	1200000	13225.6	13227.3	0.0982575	377922	99.9779	29.8838	
19530	[[0][1,2,3,4,5,]]	5	1200000	13237.2	13228.1	0.100946	377901	99.9778	29.8781	
