NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
5	2319	16.8348	128158	12.8158	52.6895	
4	1685	12.2323	59571	5.9571	50.7363	
4	1682	12.2105	56465	5.6465	49.7825	
