TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
1230	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	2400000	52.0868	52.0868	0	2.11406e+08	99.9988	72.5435	
2098	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.675	26.675	0	4.1274e+08	99.9981	36.3828	
3823	[[0][2,3,4,5,6,][1]]	5	2400000	20.4858	20.4858	0	2.44192e+08	99.9988	46.7017	
5249	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	2400000	76.579	76.579	0	2.2405e+08	99.9988	94.0645	
6149	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	1200000	41.078	41.078	0	4.14077e+08	99.9987	45.4328	
8029	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.3246	26.3246	0	4.18097e+08	99.9991	35.2109	
8867	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.358	26.3413	0.0898742	4.17843e+08	99.9989	35.2957	
9715	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.4601	26.3809	0.267594	4.17199e+08	99.999	35.3236	
10553	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.6225	26.4413	0.506137	4.16222e+08	99.999	35.3423	
11401	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.4426	26.4416	0.438329	4.16207e+08	99.999	35.3287	
12240	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.7935	26.5002	0.66858	4.1528e+08	99.999	35.3326	
13122	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.5288	26.5043	0.61159	4.15215e+08	99.999	35.3287	
13921	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.4959	26.5032	0.566356	4.15237e+08	99.999	35.3305	
14762	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.5413	26.5075	0.531849	4.1516e+08	99.9989	35.3281	
15593	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.6332	26.52	0.523137	4.14953e+08	99.9989	35.3288	
16483	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.062	26.4938	0.731356	4.15442e+08	99.9989	35.3992	
17388	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.3626	26.4942	0.730019	4.15448e+08	99.9989	35.4151	
18356	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	21.364	25.9846	6.29206	4.25578e+08	99.9989	35.4341	
19249	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	23.8393	25.7063	6.79736	4.30842e+08	99.9989	35.4344	
20112	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.7022	25.7323	6.84502	4.30434e+08	99.9989	35.4403	
21005	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.5105	25.704	6.78738	4.30875e+08	99.9989	35.4312	
21885	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.5149	25.7026	6.78493	4.30902e+08	99.9988	35.4302	
22718	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.4875	25.7018	6.78351	4.30916e+08	99.9988	35.4229	
