TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
1219	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	2400000	51.8931	51.8931	0	2.12239e+08	99.9987	75.6099	
2155	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.5984	26.5984	0	4.13995e+08	99.9982	35.542	
3803	[[0][2,3,4,5,6,][1]]	5	2400000	20.3159	20.3159	0	2.46366e+08	99.9989	45.9422	
4839	[[0][2,3,4,5,6,][1]]	5	1200000	9.93095	9.93095	0	5.04434e+08	99.9992	26.1892	
6893	[[0][2,3,][1]]	2	2400000	8.19207	8.19207	0	2.44181e+08	99.9995	35.6139	
8266	[[0][2,3,4,5,6,][1]]	5	2400000	23.5069	23.5069	0	2.12835e+08	99.9987	46.2985	
9097	[[0][2,3,4,5,6,][1]]	5	1200000	12.4131	12.4131	0	4.02859e+08	99.9991	26.2593	
9971	[[0][2,3,4,5,6,][1]]	5	1200000	11.9492	12.1812	2.69292	4.10752e+08	99.9991	26.2018	
10795	[[0][2,3,4,5,6,][1]]	5	1200000	12.2204	12.1942	1.91119	4.10241e+08	99.9991	26.3176	
11650	[[0][2,3,4,5,6,][1]]	5	1200000	12.2175	12.2	1.56264	4.10063e+08	99.9991	26.2561	
12474	[[0][2,3,4,5,6,][1]]	5	1200000	12.2453	12.2091	1.36241	4.09725e+08	99.9991	26.2082	
13321	[[0][2,3,4,5,6,][1]]	5	1200000	12.2256	12.2118	1.21955	4.09633e+08	99.9991	26.2	
14226	[[0][2,3,4,5,6,][1]]	5	1200000	12.3505	12.2317	1.19118	4.08966e+08	99.9991	26.1953	
15138	[[0][2,3,4,5,6,][1]]	5	1200000	11.966	12.1984	1.3474	4.101e+08	99.9991	26.1816	
15985	[[0][2,3,4,5,6,][1]]	5	1200000	12.2303	12.202	1.26302	4.09969e+08	99.9991	26.1613	
16801	[[0][2,3,4,5,6,][1]]	5	1200000	12.1807	12.1999	1.19228	4.10031e+08	99.9991	26.1753	
17610	[[0][2,3,4,5,6,][1]]	5	1200000	12.213	12.1799	1.02805	4.10704e+08	99.9991	26.1499	
18440	[[0][2,3,4,5,6,][1]]	5	1200000	12.1545	12.2004	0.793451	4.09995e+08	99.9991	26.1394	
19252	[[0][2,3,4,5,6,][1]]	5	1200000	12.2957	12.2079	0.830221	4.09744e+08	99.9991	26.0859	
20061	[[0][2,3,4,5,6,][1]]	5	1200000	12.2459	12.2108	0.835699	4.09642e+08	99.9991	26.0812	
20882	[[0][2,3,4,5,6,][1]]	5	1200000	12.3258	12.2188	0.884475	4.0939e+08	99.999	26.0842	
21731	[[0][2,3,4,5,6,][1]]	5	1200000	12.2923	12.2255	0.904393	4.09172e+08	99.999	26.0816	
22573	[[0][2,3,4,5,6,][1]]	5	1200000	12.348	12.2252	0.901841	4.09186e+08	99.999	26.0766	
23406	[[0][2,3,4,5,6,][1]]	5	1200000	12.2719	12.2558	0.509182	4.08131e+08	99.999	26.0674	
24245	[[0][2,3,4,5,6,][1]]	5	1200000	12.3098	12.2637	0.520583	4.07885e+08	99.999	26.0745	
25099	[[0][2,3,4,5,6,][1]]	5	1200000	12.4297	12.2886	0.613244	4.0709e+08	99.999	26.0241	
26010	[[0][2,3,4,5,6,][1]]	5	1200000	12.3284	12.3002	0.578928	4.06711e+08	99.999	26.0308	
26860	[[0][2,3,4,5,6,][1]]	5	1200000	12.2695	12.3117	0.419866	4.06363e+08	99.9989	26.0129	
27655	[[0][2,3,4,5,6,][1]]	5	1200000	12.409	12.323	0.483677	4.06e+08	99.9989	25.9968	
28486	[[0][2,3,4,5,6,][1]]	5	1200000	12.2116	12.3196	0.529608	4.06126e+08	99.999	25.9951	
29313	[[0][2,3,4,5,6,][1]]	5	1200000	12.4028	12.3273	0.571092	4.05862e+08	99.9989	26.0029	
30145	[[0][2,3,4,5,6,][1]]	5	1200000	12.4031	12.3384	0.591287	4.05486e+08	99.9989	25.9965	
30983	[[0][2,3,4,5,6,][1]]	5	1200000	12.3015	12.3337	0.597978	4.05643e+08	99.9989	26.0087	
31830	[[0][2,3,4,5,6,][1]]	5	1200000	12.3682	12.3433	0.575411	4.05341e+08	99.9989	26.0694	
32657	[[0][2,3,4,5,6,][1]]	5	1200000	12.3953	12.3519	0.58034	4.05042e+08	99.9989	26.0552	
33562	[[0][2,3,4,5,6,][1]]	5	1200000	12.3	12.3389	0.54839	4.05442e+08	99.9989	26.1484	
34446	[[0][2,3,4,5,6,][1]]	5	1200000	12.0951	12.3156	0.834763	4.063e+08	99.9989	26.207	
35342	[[0][2,3,4,5,6,][1]]	5	1200000	12.2558	12.3142	0.841124	4.06302e+08	99.9989	26.2824	
36167	[[0][2,3,4,5,6,][1]]	5	1200000	12.3391	12.3073	0.80215	4.06538e+08	99.9989	26.3322	
37030	[[0][2,3,4,5,6,][1]]	5	1200000	11.4617	12.2323	2.3399	4.09394e+08	99.9989	26.3547	
37974	[[0][2,3,4,5,6,][1]]	5	1200000	9.8352	11.9755	6.7005	4.201e+08	99.999	26.36	
39020	[[0][2,3,4,5,6,][1]]	5	1200000	9.77217	11.7124	8.89775	4.30971e+08	99.999	26.4218	
39978	[[0][2,3,4,5,6,][1]]	5	1200000	9.64602	11.4469	10.4963	4.42266e+08	99.999	26.429	
40873	[[0][2,3,4,5,6,][1]]	5	1200000	12.4332	11.4534	10.5401	4.42041e+08	99.999	26.3941	
41679	[[0][2,3,4,5,6,][1]]	5	1200000	12.3593	11.4498	10.5166	4.42171e+08	99.999	26.4558	
42468	[[0][2,3,4,5,6,][1]]	5	1200000	12.5122	11.471	10.6573	4.41479e+08	99.999	26.4503	
43310	[[0][2,3,4,5,6,][1]]	5	1200000	12.3337	11.4948	10.7723	4.40605e+08	99.999	26.4254	
44177	[[0][2,3,4,5,6,][1]]	5	1200000	12.4077	11.51	10.8558	4.40107e+08	99.999	26.3747	
44985	[[0][2,3,4,5,6,][1]]	5	1200000	12.3332	11.5094	10.8526	4.40125e+08	99.999	26.3419	
45835	[[0][2,3,4,5,6,][1]]	5	1200000	12.289	11.5922	10.9792	4.36999e+08	99.999	26.3576	
46670	[[0][2,3,4,5,6,][1]]	5	1200000	12.3388	11.8425	9.51287	4.26506e+08	99.999	26.351	
47520	[[0][2,3,4,5,6,][1]]	5	1200000	12.3683	12.1021	7.14984	4.15767e+08	99.999	26.2946	
48357	[[0][2,3,4,5,6,][1]]	5	1200000	12.3046	12.368	0.54036	4.04453e+08	99.999	26.3047	
49231	[[0][2,3,4,5,6,][1]]	5	1200000	12.3722	12.3619	0.508683	4.0467e+08	99.999	26.673	
50052	[[0][2,3,4,5,6,][1]]	5	1200000	12.351	12.3611	0.509466	4.04685e+08	99.999	26.9372	
50939	[[0][2,3,4,5,6,][1]]	5	1200000	12.4121	12.351	0.324558	4.05009e+08	99.999	26.9946	
51749	[[0][2,3,4,5,6,][1]]	5	1200000	12.3756	12.3552	0.325856	4.04893e+08	99.999	26.9743	
52568	[[0][2,3,4,5,6,][1]]	5	1200000	12.3017	12.3446	0.314768	4.05231e+08	99.999	27.0186	
53369	[[0][2,3,4,5,6,][1]]	5	1200000	12.3769	12.349	0.322881	4.05077e+08	99.999	27.1021	
54205	[[0][2,3,4,5,6,][1]]	5	1200000	12.3363	12.3537	0.278357	4.04918e+08	99.999	27.0677	
55133	[[0][2,3,4,5,6,][1]]	5	1200000	11.2997	12.2498	2.73946	4.08813e+08	99.9991	27.081	
56087	[[0][2,3,4,5,6,][1]]	5	1200000	11.1935	12.1324	3.86336	4.13234e+08	99.9991	27.0904	
56977	[[0][2,3,4,5,6,][1]]	5	1200000	12.4	12.1419	3.90019	4.12918e+08	99.9991	27.0681	
57768	[[0][2,3,4,5,6,][1]]	5	1200000	12.425	12.1472	3.92428	4.12759e+08	99.9991	26.6967	
58573	[[0][2,3,4,5,6,][1]]	5	1200000	12.4453	12.1566	3.96549	4.1246e+08	99.9991	26.375	
59408	[[0][2,3,4,5,6,][1]]	5	1200000	12.4387	12.1593	3.9781	4.12382e+08	99.9991	26.27	
60232	[[0][2,3,4,5,6,][1]]	5	1200000	12.4543	12.1671	4.01274	4.1209e+08	99.9991	26.2561	
61053	[[0][2,3,4,5,6,][1]]	5	1200000	12.4267	12.1796	4.05294	4.11688e+08	99.9991	26.2148	
61898	[[0][2,3,4,5,6,][1]]	5	1200000	12.4455	12.1865	4.07947	4.11487e+08	99.999	26.1258	
62765	[[0][2,3,4,5,6,][1]]	5	1200000	12.4471	12.1976	4.1161	4.11111e+08	99.999	26.137	
63669	[[0][2,3,4,5,6,][1]]	5	1200000	12.4472	12.3123	3.19535	4.06867e+08	99.999	26.103	
64549	[[0][2,3,4,5,6,][1]]	5	1200000	12.3568	12.4286	0.24002	4.02474e+08	99.999	26.2299	
65356	[[0][2,3,4,5,6,][1]]	5	1200000	12.3249	12.4211	0.353844	4.02721e+08	99.999	26.4348	
66158	[[0][2,3,4,5,6,][1]]	5	1200000	12.5198	12.4306	0.43406	4.02397e+08	99.999	26.4202	
66964	[[0][2,3,4,5,6,][1]]	5	1200000	11.8893	12.375	1.44577	4.04397e+08	99.999	26.4473	
67822	[[0][2,3,4,5,6,][1]]	5	1200000	11.888	12.32	1.89565	4.06254e+08	99.999	26.4475	
68640	[[0][2,3,4,5,6,][1]]	5	1200000	12.2719	12.3017	1.86125	4.06861e+08	99.999	26.463	
69538	[[0][2,3,4,5,6,][1]]	5	1200000	11.8439	12.2434	2.16418	4.08939e+08	99.9989	26.4503	
70372	[[0][2,3,4,5,6,][1]]	5	1200000	12.3947	12.2384	2.13364	4.09086e+08	99.9989	26.4863	
71157	[[0][2,3,4,5,6,][1]]	5	1200000	12.4459	12.2382	2.13282	4.09094e+08	99.9989	26.4902	
71946	[[0][2,3,4,5,6,][1]]	5	1200000	12.202	12.2137	2.05109	4.09912e+08	99.9989	26.5556	
72786	[[0][2,3,4,5,6,][1]]	5	1200000	12.4492	12.223	2.11056	4.09623e+08	99.9989	26.4289	
73643	[[0][2,3,4,5,6,][1]]	5	1200000	12.0069	12.1912	2.16179	4.10718e+08	99.9989	26.2344	
74461	[[0][2,3,4,5,6,][1]]	5	1200000	12.5006	12.1892	2.14084	4.10764e+08	99.9989	26.2833	
75370	[[0][2,3,4,5,6,][1]]	5	1200000	11.1517	12.1155	3.41981	4.13422e+08	99.9989	26.3094	
76237	[[0][2,3,4,5,6,][1]]	5	1200000	12.1583	12.1425	3.34842	4.12512e+08	99.9989	26.3163	
77063	[[0][2,3,4,5,6,][1]]	5	1200000	12.4092	12.1562	3.40314	4.12049e+08	99.9989	26.3095	
77913	[[0][2,3,4,5,6,][1]]	5	1200000	11.3458	12.1064	3.96583	4.13876e+08	99.9989	26.3997	
78741	[[0][2,3,4,5,6,][1]]	5	1200000	12.284	12.0954	3.91863	4.1423e+08	99.9989	26.52	
