TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
1200	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	2400000	52.1258	52.1258	0	2.11239e+08	99.9988	72.1913	
2072	[[0][2,3,4,5,6,7,8,9,10,11,12,][1]]	11	1200000	26.6998	26.6998	0	4.12369e+08	99.998	35.4172	
3793	[[0][2,3,4,5,6,][1]]	5	2400000	20.4933	20.4933	0	2.44095e+08	99.9988	46.2325	
4494	[[0][2,3,4,5,6,][1]]	5	1700000	14.1252	14.1252	0	3.54247e+08	99.999	34.0206	
5143	[[0][2,3,4,5,6,][1]]	5	1800000	15.4647	15.4647	0	3.24177e+08	99.9989	35.85	
5828	[[0][2,3,4,5,6,][1]]	5	1700000	14.0782	14.0782	0	3.554e+08	99.9987	34.6668	
6414	[[0][2,3,4,5,6,][1]]	5	1800000	18.2201	18.2201	0	2.74482e+08	99.9989	36.0877	
7071	[[0][2,3,4,5,6,][1]]	5	1500000	15.181	15.181	0	3.29406e+08	99.9989	30.7913	
8624	[[0][2,3,][1]]	2	2400000	9.62461	9.62461	0	2.078e+08	99.9994	35.3555	
9858	[[0][2,3,4,5,6,][1]]	5	2400000	24.2473	24.2473	0	2.0624e+08	99.9986	45.7661	
10508	[[0][2,3,4,5,6,][1]]	5	1500000	15.4461	15.4461	0	3.23777e+08	99.999	31.1115	
11187	[[0][2,3,4,5,6,][1]]	5	1500000	15.3158	15.3809	0.598972	3.25204e+08	99.999	31.3154	
11832	[[0][2,3,4,5,6,][1]]	5	1500000	15.5165	15.4261	0.660315	3.24217e+08	99.9989	31.1487	
12493	[[0][2,3,4,5,6,][1]]	5	1500000	14.951	15.3073	1.64423	3.26881e+08	99.999	31.2124	
13145	[[0][2,3,4,5,6,][1]]	5	1500000	15.2205	15.29	1.44803	3.27213e+08	99.999	31.2061	
13814	[[0][2,3,4,5,6,][1]]	5	1500000	15.3892	15.3065	1.32056	3.26845e+08	99.999	31.1918	
14477	[[0][2,3,4,5,6,][1]]	5	1500000	15.2313	15.2958	1.2206	3.27052e+08	99.999	31.2021	
15142	[[0][2,3,4,5,6,][1]]	5	1500000	15.2719	15.2928	1.13163	3.27101e+08	99.999	31.1479	
15799	[[0][2,3,4,5,6,][1]]	5	1500000	15.4356	15.3086	1.10222	3.26752e+08	99.9989	31.0929	
16449	[[0][2,3,4,5,6,][1]]	5	1500000	15.4444	15.3222	1.07538	3.26454e+08	99.9989	31.1033	
17092	[[0][2,3,4,5,6,][1]]	5	1500000	15.4322	15.3208	1.06828	3.26488e+08	99.9989	31.1065	
17739	[[0][2,3,4,5,6,][1]]	5	1500000	15.4554	15.3348	1.10244	3.26182e+08	99.9989	31.0878	
18385	[[0][2,3,4,5,6,][1]]	5	1500000	15.5929	15.3424	1.1705	3.26024e+08	99.9989	31.1441	
19030	[[0][2,3,4,5,6,][1]]	5	1500000	15.3537	15.3827	0.753626	3.25107e+08	99.9989	31.061	
19703	[[0][2,3,4,5,6,][1]]	5	1500000	15.3819	15.3988	0.656704	3.24773e+08	99.9989	31.0309	
20505	[[0][2,3,4,5,6,][1]]	5	1500000	15.5617	15.4161	0.734862	3.24414e+08	99.9989	31.0566	
21301	[[0][2,3,4,5,6,][1]]	5	1500000	15.6126	15.4542	0.700291	3.23613e+08	99.9989	31.0361	
22121	[[0][2,3,4,5,6,][1]]	5	1500000	15.2801	15.4551	0.690433	3.23608e+08	99.9989	31.0477	
22924	[[0][2,3,4,5,6,][1]]	5	1500000	15.5441	15.4659	0.711088	3.23382e+08	99.9989	31.0439	
23725	[[0][2,3,4,5,6,][1]]	5	1500000	15.3374	15.4552	0.758723	3.23618e+08	99.9989	30.9621	
24538	[[0][2,3,4,5,6,][1]]	5	1500000	15.6626	15.4782	0.863876	3.23131e+08	99.9988	30.94	
25314	[[0][2,3,4,5,6,][1]]	5	1500000	15.4547	15.4782	0.863961	3.23135e+08	99.9989	30.9118	
26123	[[0][2,3,4,5,6,][1]]	5	1500000	15.4907	15.468	0.825907	3.2335e+08	99.9989	30.8784	
26920	[[0][2,3,4,5,6,][1]]	5	1500000	15.5239	15.485	0.788184	3.22989e+08	99.9988	30.9069	
27659	[[0][2,3,4,5,6,][1]]	5	1500000	15.1061	15.4574	1.09822	3.23646e+08	99.9989	30.8715	
28405	[[0][2,3,4,5,6,][1]]	5	1500000	15.4086	15.4421	1.07606	3.2396e+08	99.9989	30.8415	
29210	[[0][2,3,4,5,6,][1]]	5	1500000	15.4304	15.4239	1.00498	3.24337e+08	99.9989	30.8453	
30065	[[0][2,3,4,5,6,][1]]	5	1500000	15.3973	15.4356	0.953362	3.24084e+08	99.9989	30.8883	
30886	[[0][2,3,4,5,6,][1]]	5	1500000	12.3073	15.1119	6.58834	3.32618e+08	99.9989	30.9379	
31797	[[0][2,3,4,5,6,][1]]	5	1500000	12.5187	14.83	8.64724	3.3997e+08	99.9989	30.9776	
32532	[[0][2,3,4,5,6,][1]]	5	1500000	12.1311	14.4769	10.3344	3.49422e+08	99.999	31.0034	
