NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
18	9360	15.6086	3245	45.41	37.5651	
3	2604	4.34239	188	2.63084	41.2532	
2	1384	2.30794	143	2.00112	56.3403	
2	2903	4.841	108	1.51134	31.709	
2	946	1.57753	138	1.93115	45.2233	
3	1525	2.54307	190	2.65883	38.2346	
1	294	0.49027	99	1.38539	61.8338	
3	1155	1.92606	1022	14.3017	31.9186	
