NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
18	9488	37.0047	3261	39.8071	37.8732	
5	3518	13.7207	318	3.88184	45.5343	
3	548	2.13729	2132	26.0254	40.3546	
