NumSteps	TimeMs	Time%	TasksNum	Tasks%	Watts	
18	9758	16.3675	3277	43.4327	37.5966	
5	3940	6.60874	335	4.44003	46.0536	
2	2869	4.81231	101	1.33863	31.6146	
2	881	1.47774	119	1.5772	45.598	
3	1521	2.55124	196	2.59775	38.3996	
1	315	0.528364	110	1.45792	61.9051	
3	1059	1.77631	1406	18.6349	32.2255	
