TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40802.4	40802.4	0	294036	99.9776	44.383	
1006	[[0][1,2,3,4,5,6,7,]]	7	2000000	30770.8	30770.8	0	227438	99.9778	41.9885	
1511	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51330.6	51330.6	0	350582	99.9751	44.704	
2044	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	2200000	110948	110948	0	207257	99.9771	90.5538	
2546	[[0][1,2,3,4,]]	4	1700000	14962.4	14962.4	0	267273	99.9761	31.731	
3064	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77191.7	77191.7	0	284935	99.9751	62.6954	
3564	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77182.2	77186.9	0.00863064	284951	99.9748	62.6639	
4065	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77167.1	77180.3	0.0160213	284975	99.9747	62.5954	
4565	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77229.7	77192.7	0.0345216	284930	99.9747	62.5577	
5066	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77208	77195.7	0.0311938	284919	99.9748	62.5429	
5566	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77201.6	77196.7	0.028072	284915	99.9748	62.5364	
6067	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77217	77199.6	0.0274876	284905	99.9749	62.5239	
6567	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77211.7	77201.1	0.0260391	284899	99.9749	62.5334	
7068	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77179.2	77198.7	0.0261278	284908	99.9749	62.5468	
7568	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77207.5	77199.6	0.0248935	284905	99.9749	62.5315	
8069	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77220.1	77202.4	0.0259133	284894	99.9748	62.5194	
8569	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77201.4	77204.3	0.0242648	284887	99.9749	62.5064	
9070	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77231.6	77210.8	0.0197893	284863	99.9749	62.5079	
9571	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77215.9	77209.4	0.0180736	284869	99.9749	62.52	
10071	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77212.2	77209.8	0.0180959	284867	99.9749	62.5362	
10572	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77205.9	77210.3	0.0178163	284865	99.9749	62.5595	
11072	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77168.4	77205.4	0.0243056	284883	99.9749	62.5783	
11573	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77223.9	77206.6	0.0253912	284879	99.9749	62.5861	
12073	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77234.3	77212.1	0.0243071	284859	99.975	62.594	
12574	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77227.8	77214.2	0.0249989	284851	99.975	62.6078	
13074	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77240.6	77216.2	0.0272088	284844	99.9751	62.6034	
13575	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77206	77216.7	0.0268087	284842	99.9751	62.6114	
14075	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	1600000	77203.6	77213.9	0.0263552	284853	99.9751	60.7142	
