TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40834.3	40834.3	0	293805	99.9766	43.3051	
1006	[[0][1,2,3,4,5,6,7,]]	7	2000000	30779.7	30779.7	0	227371	99.9772	41.5369	
1511	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51398.7	51398.7	0	350118	99.9755	44.5797	
2042	[[0][1,2,3,4,5,6,7,8,9,10,11,]]	11	1200000	29051	29051	0	378555	99.9764	32.1548	
2546	[[0][1,2,3,4,]]	4	1700000	14931.2	14931.2	0	267833	99.9768	28.4502	
3073	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44798.4	44798.4	0	379381	99.9743	39.6752	
3573	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44845.6	44822	0.0744344	379183	99.9748	39.7206	
4074	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44847	44830.3	0.0617165	379114	99.9751	39.786	
4575	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44857.4	44837.1	0.0587375	379057	99.9751	39.8921	
5075	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44853	44840.3	0.053274	379030	99.9751	39.9632	
5576	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44840.2	44840.2	0.0476498	379029	99.975	40.0056	
6077	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44793.6	44833.6	0.0586613	379085	99.9748	40.0683	
6577	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44860	44836.9	0.0581623	379058	99.9749	40.0774	
7078	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44857.3	44839.2	0.0564833	379038	99.9749	40.0898	
7579	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44761.6	44831.4	0.0763301	379104	99.9749	40.0904	
8079	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44849.2	44836.5	0.072487	379061	99.975	40.1429	
8580	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44868.5	44838.8	0.0758002	379042	99.9749	40.1818	
9080	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44870.3	44841.1	0.0789153	379022	99.9749	40.2021	
9581	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44844.8	44839.8	0.0779756	379033	99.9749	40.1983	
10082	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44829.8	44837.5	0.0775354	379052	99.9749	40.1952	
10582	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,]]	17	1200000	44857.9	44839.3	0.0788643	379038	99.975	40.1913	
