TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
505	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40780.1	40780.1	0	294171	99.9692	43.9788	
1008	[[0][1,2,3,4,5,6,7,]]	7	2000000	30759.5	30759.5	0	227499	99.968	41.9473	
1513	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51310.8	51310.8	0	350715	99.9747	44.6628	
2047	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	2400000	121006	121006	0	190029	99.976	100.282	
2549	[[0][1,2,3,4,]]	4	1700000	14951.5	14951.5	0	267446	99.968	35.2651	
3065	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95737.1	95737.1	0	240186	99.9763	77.2883	
3566	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95572.4	95654.7	0.121723	240401	99.9761	77.35	
4066	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95809.1	95706.2	0.126781	240269	99.9763	77.3751	
4567	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95751.9	95717.6	0.106226	240239	99.9762	77.3596	
5067	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95788.5	95731.8	0.0977585	240202	99.9762	77.3193	
5568	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95794.7	95742.3	0.0914476	240175	99.9761	77.3104	
6068	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95826.9	95754.4	0.0898996	240144	99.9762	77.2839	
6569	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95752	95754.1	0.0832356	240144	99.9761	77.2923	
7069	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95824.1	95761.9	0.0815827	240125	99.9761	77.3019	
7570	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95722.9	95758	0.077987	240134	99.9761	77.2992	
8070	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95802.4	95764.5	0.0788392	240118	99.9761	77.3133	
8571	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95802.6	95787.5	0.0357512	240058	99.9761	77.2994	
9071	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95787.6	95785.4	0.0348729	240063	99.976	77.291	
9572	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95802.8	95790.5	0.0329584	240050	99.976	77.2916	
10072	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95781.3	95789.7	0.0330946	240052	99.976	77.3012	
10573	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95794	95789.7	0.0330835	240052	99.976	77.3078	
11073	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95805.3	95787.5	0.0308365	240058	99.976	77.3182	
11574	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95781.9	95790.5	0.0281281	240050	99.976	77.3094	
12074	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	1900000	95696.3	95777.7	0.0391427	240082	99.9761	72.7851	
