TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
507	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40839.8	40839.8	0	293768	99.9779	43.7797	
1010	[[0][1,2,3,4,5,6,7,]]	7	2000000	30781.1	30781.1	0	227362	99.978	41.3559	
1514	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51310.1	51310.1	0	350723	99.9755	44.6669	
2043	[[0][1,]]	1	1200000	2667.27	2667.27	0	374840	99.9798	21.6324	
2547	[[0][1,2,3,4,]]	4	1700000	14939	14939	0	267697	99.9781	29.5789	
3073	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26440.3	26440.3	0	378124	99.977	31.5398	
3574	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26435.2	26437.7	0.0136159	378162	99.9774	31.2414	
4074	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26447.7	26441	0.0237711	378115	99.9774	31.3344	
4575	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26450.1	26443.3	0.0259591	378082	99.9774	31.3585	
5075	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26433.1	26441.3	0.028345	378112	99.9775	31.3746	
5576	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26424.8	26438.5	0.0359202	378151	99.9776	31.3786	
6076	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26478.4	26444.2	0.0657144	378070	99.9776	31.378	
6577	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26439.7	26443.6	0.0611366	378078	99.9776	31.3797	
7078	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26402.9	26439.1	0.0768997	378143	99.9776	31.353	
7578	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26472.5	26442.5	0.0827485	378095	99.9775	31.314	
8079	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26473.3	26445.8	0.0904103	378048	99.9776	31.3135	
8579	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26460.3	26448.3	0.0907206	378012	99.9776	31.3706	
9080	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26469.7	26450.5	0.0942271	377981	99.9776	31.3712	
9580	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26450.4	26450.5	0.0942261	377981	99.9777	31.3659	
10081	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26401.3	26447.3	0.109933	378026	99.9776	31.3719	
10581	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26467	26451.5	0.10774	377965	99.9775	31.3707	
11082	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26452.4	26448.9	0.101794	378002	99.9774	31.293	
11582	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26431.2	26448.1	0.103512	378014	99.9774	31.2513	
12083	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26487.4	26456.6	0.0937054	377893	99.9775	31.282	
12583	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26469.3	26456.2	0.09292	377898	99.9776	31.3308	
13084	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26389.6	26447.9	0.11882	378018	99.9775	31.3023	
13584	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26469	26448.7	0.120706	378005	99.9775	31.1954	
14085	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26443.3	26446.1	0.11753	378043	99.9775	31.1967	
14585	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26383.1	26439.4	0.139173	378140	99.9775	31.2091	
15086	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26458.4	26445.1	0.130829	378058	99.9775	31.1413	
15586	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26455.5	26443.9	0.128473	378074	99.9775	31.0873	
16087	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26396.9	26438.4	0.139356	378154	99.9775	31.1639	
16588	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26451.9	26440.4	0.139846	378124	99.9775	31.1666	
17088	[[0][1,2,3,4,5,6,7,8,9,10,]]	10	1200000	26472.5	26439	0.132857	378146	99.9776	31.1679	
