TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
506	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40824.9	40824.9	0	293870	99.9763	43.5575	
1010	[[0][1,2,3,4,5,6,7,]]	7	2000000	30727.6	30727.6	0	227753	99.9759	39.4619	
1514	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51290.7	51290.7	0	350852	99.9745	44.7367	
2047	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,]]	23	2400000	121013	121013	0	190018	99.976	100.376	
2549	[[0][1,2,3,4,]]	4	1700000	14958	14958	0	267350	99.9752	36.4036	
3065	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110964	110964	0	198214	99.9755	93.2129	
3566	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110924	110944	0.0255929	198250	99.9754	93.1042	
4066	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110977	110955	0.0250321	198230	99.9754	93.1314	
4566	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110958	110956	0.0204826	198229	99.9754	93.1154	
5067	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110977	110960	0.0197179	198221	99.9754	93.113	
5567	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110954	110959	0.0177858	198223	99.9755	93.116	
6068	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110991	110964	0.0195793	198215	99.9755	93.1146	
6568	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111026	110972	0.0269314	198201	99.9755	93.1289	
7069	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110962	110970	0.0253651	198203	99.9755	93.1307	
7569	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110981	110972	0.024102	198201	99.9755	93.1592	
8069	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110984	110974	0.0242223	198198	99.9755	93.1626	
8570	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110987	110980	0.0185935	198186	99.9755	93.2111	
9070	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111011	110983	0.0205507	198180	99.9755	93.2334	
9571	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110995	110987	0.0191337	198174	99.9755	93.2549	
10071	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	111021	110991	0.0211399	198166	99.9756	93.2664	
10571	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,]]	22	2300000	110998	110996	0.0175701	198158	99.9755	90.7972	
