TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	CurrentWatts	SmoothedWatts	
198	[[0][2,3,4,5,6,7,8,9,10,11,12,13,][1]]	12	1600000	487.01	487.01	0	8.37489e+06	33.9484	48.9437	48.9437	
303	[[0][2,3,4,5,6,7,][1]]	6	2000000	907.518	907.518	0	6.0166e+06	90.213	44.7443	44.7443	
595	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	1300000	692.006	692.006	0	9.36593e+06	38.1614	46.3142	46.3142	
932	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,][1]]	22	1500000	775.863	775.863	0	8.90569e+06	31.3972	60.7765	60.7765	
1040	[[0][2,3,4,5,][1]]	4	1700000	545.249	545.249	0	6.9639e+06	94.0215	33.391	33.391	
1205	[[0][2,3,4,][1]]	3	1200000	313.271	313.271	0	9.39109e+06	95.5058	22.9596	22.9596	
1368	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,][1]]	14	2100000	1050.87	1050.87	0	6.22184e+06	46.8304	66.0614	66.0614	
1538	[[0][2,3,4,5,][1]]	4	1200000	402.947	402.947	0	9.74822e+06	98.0175	24.6738	24.6738	
1710	[[0][2,3,4,5,6,7,8,9,10,][1]]	9	1500000	654.328	654.328	0	9.27695e+06	66.5831	35.0762	35.0762	
1887	[[0][2,3,4,][1]]	3	1200000	313.004	313.004	0	8.86137e+06	92.571	22.5196	22.5196	
2951	[[0][2,3,4,][1]]	3	1200000	325.159	314.22	1.16051	8.88499e+06	93.1743	23.8083	22.6484	
3137	[[0][2,3,4,5,6,7,8,9,10,11,12,13,][1]]	12	1600000	836.601	836.601	0	8.40552e+06	58.5873	45.0434	45.0434	
3230	[[0][2,3,4,5,6,7,][1]]	6	2000000	912.816	912.816	0	6.36747e+06	96.7122	40.4349	40.4349	
3551	[[0][2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,][1]]	17	1300000	618.649	618.649	0	1.04863e+07	38.1624	44.0865	44.0865	
3724	[[0][2,3,4,][1]]	3	1200000	369.001	369.001	0	8.25349e+06	99.4238	23.2896	23.2896	
3832	[[0][2,3,4,5,][1]]	4	1700000	576.964	576.964	0	6.543e+06	93.5082	32.0902	32.0902	
4005	[[0][2,3,4,][1]]	3	1200000	342.294	342.294	0	8.6291e+06	94.6879	23.2969	23.2969	
5030	[[0][2,3,4,][1]]	3	1200000	338.381	341.903	0.343424	8.63239e+06	94.9882	24.3588	23.4031	
6040	[[0][2,3,4,][1]]	3	1200000	339.156	341.628	0.405624	8.63206e+06	95.2441	24.1261	23.4754	
7051	[[0][2,3,4,][1]]	3	1200000	341.307	341.596	0.38588	8.6286e+06	95.4998	24.1742	23.5453	
8060	[[0][2,3,4,][1]]	3	1200000	340.661	341.503	0.37528	8.62685e+06	95.728	24.1542	23.6061	
9070	[[0][2,3,4,][1]]	3	1200000	338.562	341.209	0.440236	8.62769e+06	95.9004	24.134	23.6589	
10081	[[0][2,3,4,][1]]	3	1200000	339.088	340.997	0.457673	8.62905e+06	96.0749	24.2861	23.7217	
11091	[[0][2,3,4,][1]]	3	1200000	339.951	340.892	0.443959	8.62595e+06	96.2083	24.2794	23.7774	
12096	[[0][2,3,4,][1]]	3	1200000	344.495	341.252	0.526648	8.61736e+06	96.3933	24.3362	23.8333	
13101	[[0][2,3,4,][1]]	3	1200000	343.766	341.504	0.545924	8.61104e+06	96.5557	24.3229	23.8823	
14105	[[0][2,3,4,][1]]	3	1200000	342.794	341.633	0.529963	8.60532e+06	96.6733	24.2451	23.9185	
15115	[[0][2,3,4,][1]]	3	1200000	342.504	341.72	0.508431	8.60233e+06	96.7946	24.3126	23.9579	
16119	[[0][2,3,4,][1]]	3	1200000	343.019	341.85	0.49545	8.59656e+06	96.885	24.3053	23.9927	
17127	[[0][2,3,4,][1]]	3	1200000	344.093	342.074	0.509258	8.59204e+06	97.0048	24.4668	24.0401	
18130	[[0][2,3,4,][1]]	3	1200000	343.2	342.187	0.49294	8.58747e+06	97.0801	24.2846	24.0646	
